anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Cela gostilna se je pridružila Wulffingovim in kričala name.	Vsi so bili jezni.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Že na brvi pod visoškim domom sva čula vpitje jeznega očeta.	Ko sva se vrnila domov, je bil oče slabe volje.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Krstili so ga za Peregrina, ker so ga našli na dan tega svetnika, in rekli so mu Najdeni, ker je bil najdenček.	Ljudje so mu dali ime Najdeni Peregrin. Najdeni so mu rekli zato, ker so ga našli. Peregrin so mu rekli zato, ker so ga našli na dan svetega Peregrina.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Ker pa vse skupaj še ni gotovo, ne bosta jahala po poti skozi Selce, peš bosta hodila po gozdovih okrog Blegoša.	Potovala sva peš.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Pojoči kanarček je skočil nanj, peti pa ni prenehal in tudi Breda se ni nehala smejati, kar je navdajalo Matejčka z neznanskim veseljem.	Kanarček se ji je usedel na prst in zapel. Kanarček je pel, Breda se je smejala. Kanarček ni nehal peti, Breda pa se ni nehala smejati. Matejček je bil zelo vesel.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Ko so pretekli trije tedni, je prišla po Marksa sestra Margareta, ali skril se je pred njo, da ga niti videla ni.	Po Marksa je prišla sestra Margareta.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Na rebri poleg Vrbarjeve hiše pa je ležal Tomažek in same kosti so ga bile.	Tomažek je bil suh kot kost.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	"Ko je pesem izzvenela in so še vsi zijali z odprtimi usti, je norček skočil z zapečka in radostno zaploskal: ""Tantantadruj, tako bodo igrali mučeniki!"""	Tantadruj je rekel: Tako bodo igrali mučeniki.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	In zopet sem stal pred prodajalno v Loki ter gledal na svetlo okovani samokres, ki je bil tisti mah želja vseh mojih otroških želja.	Z denarjem bi si lahko kupil pištolo.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Mesec dni je ležala v postelji in tresel jo je mraz.	Breda je dobila vročino. 1 mesec je ležala v postelji.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Priletelo je nekaj črnega. Spodaj so tolovaji pograbili in odnesli onega, ki se je zvijal na tleh, tu pri oknu pa se je zgrudil Lukež. Ravno nad srcem mu je tičala globoko v prsih tanka puščica.	Lukeža je zadela puščica.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Ko je Lida povečerjala, se je zagledala v starčeve prijazne oči in potem mu je začela pripovedovati na dolgo in široko o svojem življenju.	Po večerji je Lida starcu pripovedovala o svojem življenju.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Navodila mi je dajal za gospodarstvo in za kupčijo z vinom; posebno če prodajam, naj se branim domačega denarja, ker je dosti manj vreden kot pa denar nemške veljave.	Dal mi je nasvete o denarju.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Nekoč sta bila tovariša spet zelo zaposlena. Na vrtu sta urejevala konjsko dirkališče.	Nekoč sta se Jakec in mož igrala na vrtu. Naredila sta dirkališče za konje.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Zdravnik je prišel poprej kot oče. Prinesel je mami rož, njej pa punčko.	Na praznovanje je prišel tudi zdravnik. Zdravnik je Bredi prinesel punčko, materi pa rože.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Postala je zelo razigrana.	Postala je zelo razigrana.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Lotil se je dela z veliko vnemo in bil prvi hlapec, kakor boljšega do tistih dni še nisem imel.	Bil je zelo priden delavec.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Slugi pravi, da ga bo spremil na ples, čeprav ga niso povabili.	Odloči se, da bo šel na ples, čeprav ni bil povabljen.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	V najboljšem premišljevanju, kako si hočem kupiti ponosno orožje, je pograbila železna pest mojo roko, v kateri sem stiskal beneški denar.	Cekin sem pobral, ravno takrat pa se je oče vrnil v klet.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Ko sva stopila zopet na dvorišče, sem bil ves v potu. In tako globoko se mi je vkopalo v dušo, kar se mi je bilo razkazalo, da mi je hotelo slabo postati.	Ko mi je pokazal orodje za mučenje, mi je od groze postalo slabo.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Vzlic visoki starosti se pa vendar ni zmanjšala njegova divjost, česar bi sicer otrok o svojem roditelju ne smel zapisati.	Oče se je postaral. Kljub temu je ostal neprijazen.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Nekega jutra je Vester spet slišal, da se bližajo težki vojaški čevlji.	Nekega jutra so vojaki zopet prišli.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Urban vozi po ustaljeni poti v mestnem središču, ob kateri so največje mestne znamenitosti.	Urban vozi mimo največjih mestnih znamenitosti.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Te lepe in rosne nedelje zjutraj sta bila Černjakova dečka zelo slabe volje, ker sta morala zaradi paše zgodaj vstati, zato pa sta se iz jeze že navsezgodaj jela znašati nad siroto.	Neko nedeljo sta bila fanta zelo slabe volje. Zgodaj zjutraj sta začela tepsti terbo.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	"""Marš na delo!"""	Marš na delo.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Matija Gosak je zagrabil presenečeno Lido za lase in začel na vso moč vpiti na pomoč.	Matija je zgrabil Lido za lase in začel klicati: Na pomoč, na pomoč!	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Luka je precej časa zidal v Gorici in Trstu, zato mu je še ostalo nekaj italijanskih besed.	Luka je pred padcem zidal tudi v Italiji. Znal je nekaj italijanskih besed.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Ondi na njivi je kopal Zavratarjev Mihola.	Na polju zraven je na njivi kopal sosed.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Starega je zadela kap in so ga tri dni pozneje odnesli pod zemljo. Mati ni nič odlašala, peljala je štirinajstletno Lido k premožnemu kmetu, ki jo je takoj najel za pastirico.	Ko je bila stara 14 let, je Lidi umrl oče. Mati jo je peljala k bogatemu kmetu.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Romeo ugotovi, da bo pri Kapuletih na večerji sedela tudi Rozalinda.	Ugotovi, da bo na plesu tudi Rozalinda.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Bil sem star dvanajst let.	Bil sem star 12 let.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Tedaj je videl, da so po trgu prignali župnika.	Nekega dne je videl, da so po trgu prignali župnika.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Toda ker ga niso našli, so se kakor na ukaz zapodili proti farni cerkvi.	Ugotovili so, da zvoni na pokopališču.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Hodile so mimo vaške ženice.	Mimo so hodile vaške ženice.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Luka, ki si je bil že ogledal ves semenj in je zato vedel, kje prodajajo zvonce, mu je položil svojo edino šapo na rame in ga začel pehati skozi sejmarje; stresal ga je, da je divje cingljalo in grmel iz dna svojega trebuha:	Luka je Tantadruju povedal, kje jih prodajajo.	simplicity	sl
Ozrl se je najprej na punčko, ki jo je Breda držala v naročju, potem na tiste rože pri oknu. Zaklel je glasno, se pognal proti zdravniku, ga zagrabil za vrat in zvlekel skozi vrata na dvorišče. Potem je planil nazaj v kuhinjo, iztrgal Bredi punčko iz naročja in jo treščil po tleh. Videla je, kako so odletele nogice proti peči in glavica v kot, potem pa nenadoma ni videla ničesar več.	Zaklel je in vrgel zdravnika na cesto,  punčko pa raztrgal.	Strme je poslušala pravljico o Trnuljčici, ki je spala v stolpu brez vrat. Breda je gledala zdaj podobo zdaj učiteljico s širokimi očmi, nenadoma pa je kriknila in se zvrnila na tla v temo, ker je spet dobila napad.	Ko ji je učiteljica brala pravljico o Trnuljčici, je Breda dobila napad.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Le ena sama, tiha želja je neumorno živela v Vestru in ta je bila, da bi bilo že konec te vojske.	Vester si je želel, da bi bilo kmalu konec vojne.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Oče se je branil in nazadnje tudi obranil.	Oče je rekel, da nič ne ve.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Z udarci je prebudil spečega otroka ter ga pretepel, da je vedel, »kako se je kruh zastonj«.	Matevž je začel Tomažka tepsti.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Neko jutro sta Matevžek in Lida sedela na vrhu najvišjega hriba in tesno skupaj opazovala ptice. Medtem je vedno više plavajoče sonce zmeraj bolj ogrevalo oba.	Neko jutro sta Matevžek in Lida skupaj sedela na hribu. Gledala sta ptice in bilo je vroče.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	"Raus e patacis, repa in krompir!"""	Repa in krompir.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Pod tem zidovjem, čisto na samem, je stala stara bajta, ki je bila še obljudena.	Pod hribom je stanovala družina.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Ker je bil prav miren, je smel bivati izven zaklenjenih, strogo ločenih bolniških prostorov. Lahko se je svobodno gibal po zavodu in pritiskal na zvonce.	Ker je bil miren človek, je lahko hodil po zavodu in pritiskal na zvonce.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	"Hlapec Lukež je ostro dejal: ""Na to misli, pa bodi človek in ne živina, Polikarp!"""	Hlapec Lukež je rekel očetu: Bodi človek, ne žival!	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Sluga vpraša Romea, če zna brati.	Sluga sreča Romea in ga vpraša, če zna brati.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Pokazal mi je še druge zapore, same ozke, temne luknje, v katere so metali jetnike kakor prašiče v svinjak.	Pokazal mi je ječe in prostore, kjer ljudi mučijo in ubijejo.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Sredi noči je zopet videla prikazen in grdo se ji je sanjalo.	Ponoči se ji je grdo sanjalo.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	In to leto za letom!	Tako slabo je živel veliko let.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Ona pa mu je tudi sredi cerkve hladnokrvno odgovorila: “No, če bi te bila zavoljo lepote jemala, bi te tako ne bila vzela!”	Grd si brez ušesa, grd bi bil tudi z njim.	simplicity	sl
Nekaj razbojnikov je letalo okrog poslopja, nekaj pa tolklo na sprednja vrata ter zahtevalo, da naj Polikarp izroči svojo vojno kaso, če noče, da s silo ne vlomijo v hišo.	Nekega večera so k nam prišli razbojniki. Hoteli so očetov denar.	Ni me pograbila jeza, ker to, kar se je bilo zgodilo v Loki, sem bil že davno izbrisal iz svojega spomina.	Zaradi nezgode v Loki nisem bil več jezen nanj.	simplicity	sl
