anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	So hat jede Religion ihren eigenen Sonnengott.	Jede Religion hat ihren eigenen Sonnengott.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Letztere verzeichnet auch die verschiedenen Wetteranomalien in historischer Zeit, die unter anderem von heftigen vulkanischen Eruptionen hervorgerufen wurden.	Die Historische Klimatologie ist die Forschung in der die unüblichen Änderungen von dem Wetter in historischen Zeiten beschrieben werden. Sie wurden unter anderem von Vulkanausbrüchen hervorgerufen.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Babys aus dem Labor.	Babys aus dem Labor.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder tatsächlich steht.	Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder steht.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Zwar erreichte Großbritannien nach Kriegsende 1918 durch die Übernahme deutscher Kolonien seine größte Ausdehnung, doch leiteten finanzielle Probleme und zunehmende Autonomiebestrebungen das Ende seiner globalen Bedeutung ein.	Nach Kriegsende 1918 war Großbrittanien durch die Übernahme von deutschen Kolonien am größten. Aber Geld-Probleme und Forderungen nach Unabhängigkeit führten bald zum Ende der weltweiten Bedeutung.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Artikel vom 26.11.2010. .	Artikel vom 26.11.2010.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Der Pharao lässt daraus eine Maske schmieden, die später von Grabräubern geklaut wird.	Der Pharao lässt daraus eine Maske schmieden, die später geklaut wird.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Es dauert mindestens sechs Monate, bis das Junge erstmals einen Blick aus dem Beutel auf die Außenwelt wagt.	Es dauert mindestens sechs Monate, bis das Junge erstmals einen Blick aus dem Beutel auf die Außenwelt wagt.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Diese vollständige Wiederverwertung ist Basis der Subsistenzwirtschaft.	Diese vollständige Wiederverwertung ist Grundlage für eine Wirtschaft, die auf Selbstversorgung setzt (Substinenzwirtschaft).	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Den Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlaufen, hier sinkt der Meeresspiegel jährlich ebenfalls um nahezu einen Zentimeter, prognostiziert für noch mindestens 600 weitere Jahre.	In dem Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlegen. Dort sinkt der Meeresspiegel jährlich um fast einen Zentimeter. Das soll wohl auch die nächsten 600 Jahre weiter so sein.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Spannungen innerhalb der Decke führten zu einer Synklinale, einer konkav – also nach innen – gewölbten Struktur, durch die Gesteinsschichten im Osten und Westen des Parks höher liegen als im Zentrum.	Spannungen innerhalb der Decke führten zu einer konkaven - also nach innen - gewölbten Struktur. Aufgrund dieser Struktur (auch Synklinale genannt) liegen die Gesteinsschichten im Osten und Westen des Parks höher als im Zentrum. 	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Gerüche grenzen Reviere ab Die duftende Visitenkarte kommt auch zum Einsatz, wenn Tiere - beispielsweise Wölfe, Hirsche, Antilopen oder Raubkatzen - ihre Reviere chemisch einzäunen.	Gerüche grenzen Reviere ab. Die duftende Visitenkarte wird benutzt, wenn Tiere ihre Reviere chemisch einzäunen. Das machen Wölfe, Hirsche, Antilopen oder Raubkatzen.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Ich laufe sehr schnell, damit mir warm wird.	Ich laufe sehr schnell, damit mir warm wird.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Die Blätter der Lotuspflanze sind von einer sich selbst reinigenden Schicht umhüllt, die Schmutz abstößt.	Die Blätter der Lotuspflanze sind von einer sich selbst reinigenden Schicht umhüllt. Sie stößt Schmutz ab.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Und zu seinen Eltern hatte er nie eine normale Beziehung.	Und zu seinen Eltern hatte er keine normale Beziehung.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Er verletzte sich schwer und sitzt seitdem im Rollstuhl.	Er verletzte sich schwer und sitzt seitdem im Rollstuhl.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Denn dieser Beruf ist anstrengend und gefährlich: Immer wieder geschehen tödliche Unfälle unter Wasser.	Dieser Beruf ist anstrengend und gefährlich. Immer wieder geschehen tödliche Unfälle unter Wasser.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Und das sind längst nicht nur Spinner, die zu lange durch ihr Teleskop gestarrt haben.	Und das sind längst nicht nur Spinner, die zu lange durch ihr Teleskop gestarrt haben.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Hunderttausende Berufstätige mussten ihren Heimweg zu Fuß antreten.	Hunderttausende Berufstätige mussten ihren Heimweg zu Fuß antreten.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Zahnräder kannten die alten Griechen.	Zahnräder kannten die alten Griechen.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Ingenieure haben den ersten künstlichen Vogel der Welt gebaut.	Ingenieure haben den ersten künstlichen Vogel der Welt gebaut.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Die Klimamodelle beschreiben derzeit auf globaler Ebene die Folgen recht gut, können diese jedoch auf regionaler Ebene nur recht unsicher abschätzen.	Die Klima-Modelle beschreiben derzeit auf globaler Ebene die Folgen recht gut. Sie können die Folgen aber für einzelne Regionen nur sehr unsicher abschätzen.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Auf dem Monitor prangt ein Bild von Hannes - im Ali G-Aufzug.	Auf dem Monitor prangt ein Bild von Hannes im Ali G-Aufzug.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Schlaft ihr nachts mit offenem Fenster?	Schlaft ihr nachts mit offenem Fenster?	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Kaum zu glauben: Noch vor 35 Jahren war das Fußballspielen für Frauen verboten!	Kaum zu glauben: Vor 35 Jahren war das Fußballspielen für Frauen verboten!	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Wer die Pflanzensprache nicht versteht, für den gilt: ""Wer nicht hören will, muss fühlen!"""	"Wer die Pflanzensprache nicht versteht, für den gilt: ""Wer nicht hören will, muss fühlen!"""	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Schnaubend macht er sich dann auf die Suche nach einem leckeren Frühstück.	Er sucht dann nach einem leckeren Frühstück.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Zudem gibt es in Deutschland bereits viele gelungene Projekte wie Solarenergieanlagen oder den Bau von Passivhäusern, also Gebäuden, die so gebaut sind, dass sie weder im Winter eine Heizung noch im Sommer eine Kühlung benötigen. .	Zudem gibt es in Deutschland bereits viele gelungene Projekte. Diese Projekte sind Solarenergieanlagen oder Passivhäusern. Passivhäuser sind Gebäuden, die so gebaut sind, dass sie im Winter keine Heizung noch im Sommer keine Kühlung benötigen.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Pflanzen können verschiedenste optische und chemische Signale von sich geben, die andere Lebewesen sehen oder spüren können.	Pflanzen können verschiedene Signale von sich geben. Diese Signale können andere Lebewesen sehen oder spüren.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Gürteltiere: Schnüffler in Rüstung.	Gürteltiere: Schnüffler in Rüstung.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Wie viele andere Tiere kommunizieren Elefanten in Tonlagen, die das menschliche Ohr gar nicht wahrnehmen kann.	Elefanten machen Töne in Tonlagen, die das menschliche Ohr gar nicht wahrnehmen kann.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Sie messen den Weg, den die Venus zurücklegt, von vielen verschiedenen Orten aus.	Sie messen den Weg, den die Venus zurücklegt, von vielen verschiedenen Orten aus.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	In den Pausen wird geschlemmt Auf der Strecke des Yukon Quest gibt es zehn Kontrollstationen, an denen das Team kurz Pause machen kann.	In den Pausen wird gegessen. Auf der Strecke des Yukon Quest gibt es zehn Kontrollstationen, an denen das Team kurz Pause machen kann.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Der Hundeführer, der auf den hinteren Kufen steht, muss sich festhalten, um nicht herunterzufallen.	Der Hundeführer steht auf den hinteren Kufen. Er will nicht herunterfallen. Deshalb muss er sich festhalten.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Und der Luftdruck in der Station muss so hoch gehalten werden wie auf der Erdoberfläche.	Und der Luftdruck in der Station muss so hoch gehalten werden wie auf der Erdoberfläche.	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	Die Folgen des Phänomens bergen erhebliche Risiken für einen momentan nur schwer abschätzbaren Anteil der gegenwärtigen und künftigen Weltbevölkerung.	Die Folgen können gefährlich sein für einen momentan schwer zu schätzenden Anteil der aktuellen und zukünftigen Weltbevölkerung,	simplicity	de
"Doch was für uns ein Zeichen der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Was für uns ein Zeichen von der Kälte ist, ist für Pflanzen eine ""wärmende Schneedecke""."	"Da musst du hoch?"""	"Da musst du hoch?"""	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	In Fabriken stehen sie an Fließbändern, auf fernen Planeten suchen sie nach Wasser und in der unterirdischen Kanalisation schauen sie nach dem Rechten.	In Fabriken stehen sie an Fließbändern und auf fernen Planeten suchen sie nach Wasser. In der Kanalisation schauen sie nach dem Rechten.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	"Das heißt, sie müssen ""Nachrichten"" erschnüffeln, die andere Vierbeiner hinterlassen haben - und natürlich selber Markierungen setzen."	"Sie müssen ""Nachrichten"" riechen, die andere Hunde hinterlassen haben. Sie müssen selber Markierungen setzen."	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Das kann sowohl am Mann als auch an der Frau liegen.	Das kann sowohl am Mann als auch an der Frau liegen.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Rettet den Tiger!	Rettet den Tiger!	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Themenspecial: Computer.	Themenspecial: Computer.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder tatsächlich steht.	Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder steht.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	"Dieses Phänomen wird auch ""Vogeluhr"" genannt."	"Dieses Phänomen wird auch ""Vogeluhr"" genannt."	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Als Botenstoffe dienen Absonderungen aus bestimmten Drüsen.	Die Botenstoffe sind Absonderungen aus bestimmten Drüsen.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Der grüne Himmel ihre Kronen ist die Heimat von Orang-Utans.	Der grüne Himmel. Ihre Kronen ist die Heimat von Orang-Utans.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Nach einer Studie des Stockholm Resilience Centre von 2009 ist der ermittelte Grenzwert für den Kohlendioxidgehalt der Atmosphäre bereits um 11 % überschritten, so dass der anthropogene Klimawandel nach dem Artensterben das zweitgrößte globale ökologische Problem darstellt; er ist dabei auch ein wesentliches Merkmal des Anthropozäns sowie eine der Folgen der zunehmenden Hemerobie.	Nach einer Studie vom Stockholm Resilience Centre von 2009 ist der Grenzwert für den Anteil von Kohlendioxid in der Atmosphäre bereits um 11% überschritten. Dadurch ist der durch die Menschen verursachte Klimawandel nach dem Artensterben das zweit größte ökologische Problem.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	In einem sitzen wir, die 25 Schüler.	In einem sitzen wir, die 25 Schüler.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Die alten ICEs konnten die Berge nicht mit Höchstgeschwindigkeit bewältigen - und deshalb wurde der ICE 3 entwickelt.	Die alten ICEs konnten die Berge nicht mit Höchstgeschwindigkeit bewältigen. Deshalb wurde der ICE 3 entwickelt.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Dies bezieht sich auf die spätere Altersrente, aber auch auf Fälle von Arbeitslosigkeit, Arbeitsunfähigkeit oder Trennung, denn bei Erwerbstätigkeit beider Partner besteht eine geringere Abhängigkeit von staatlicher Unterstützung oder Unterhaltszahlungen.	Dies bezieht sich auf die spätere Altersrente, aber auch auf Fälle von Arbeitslosigkeit, Arbeitsunfähigkeit oder Trennung. Bei Erwerbstätigkeit beider Partner besteht eine geringere Abhängigkeit von staatlicher Unterstützung oder Unterhaltszahlungen.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Und die Hauptrolle spielt ein Metall: Gold.	Und die Hauptrolle spielt Gold.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Sich darzustellen und virtuell in engem Kontakt zu Freunden zu stehen, über Lehrer, coole neue Kinofilme und Herzschmerz zu diskutieren, die Fotos von der Party anzuschauen, die man wegen der fiesen Grippe verpasst hat - dank sozialen Netzwerken wie Facebook, SchülerVZ, MySpace oder YouTube ist das alles möglich.	Dank sozialen Netzwerken wie Facebook, SchülerVZ, MySpace oder YouTube ist das alles möglich: Sich darzustellen und in engem Kontakt zu Freunden zu stehen, über Lehrer, Kinofilme und Herzschmerz zu diskutieren, die Fotos von der Party anzuschauen, die man verpasst hat.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Pinguine gelten zum Beispiel als großes Vorbild, was ihren niedrigen Energieverbrauch und ihre schnelle Fortbewegung unter Wasser angeht. .Rundliche Form ideal Lange Zeit verstand man nicht, warum solche rundlichen, auf den ersten Blick überhaupt nicht stromlinienförmigen Tiere so mühelos und schnell schwimmen können.	Pinguine gelten zum Beispiel als großes Vorbild. Sie brauchen wenig Energie und können sich schnell unter Wasser fortbewegen. Lange Zeit verstand man nicht, warum solche rundlichenTiere so mühelos und schnell schwimmen können.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Außerdem wird Thomas Reiter Experimente durchführen, die Wissenschaftler in aller Welt vorbereitet haben.	Außerdem wird Thomas Reiter Experimente durchführen, die Wissenschaftler in aller Welt vorbereitet haben.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Beruf: Astronom.	Beruf: Astronom.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Damals wie heute bewahrte sie vor allem eins davor, im Magen eines hungrigen Raubtieres zu landen: Genau, ihr Panzer.	Damals wie heute bewahrte sie ihr Panzer davor, im Magen eines hungrigen Raubtieres zu landen.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Den ganzen Tag verbrachten sie und ihre langohrigen Rivalen in Käfigen, wurden dabei von ihren Besitzern mit frischem Heu bei Laune gehalten und warteten darauf, zum Tisch der Preisrichter getragen zu werden.	Den ganzen Tag verbrachten sie und ihre Rivalen in Käfigen. Sie wurden von ihren Besitzern mit frischem Heu bei Laune gehalten. Sie warteten darauf, zum Tisch der Preisrichter getragen zu werden.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Habt ihr schon mal probiert, mit Handschuhen zu schwimmen?	Habt ihr schon mal probiert, mit Handschuhen zu schwimmen?	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Dieses organische Material besteht zum Teil aus photosynthetisch aktiven Mikroorganismen wie Cyanobakterien oder auch Bärtierchen,[13] wie es am Rotmoosferner nachgewiesen wurde.	Dieses natürliche Material ist zum Teil aus Mikroorganismen, die auf Licht reagieren und daraus Energie erzeugen können. Mikroorganismen sind zum Beispiel Cyanobakterien oder Bärtierchen. Diese wurden zum Beispiel am Rotmoosferner gefunden.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Am 4. Juli lässt die NASA ein 370 Kilogramm schweres Raumfahrzeug auf einen Kometen krachen.	Am 4. Juli lässt die NASA ein 370 Kilogramm schweres Raumfahrzeug auf einen Kometen stossen.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Deshalb muss Margoth Titumaita jeden Morgen in aller Frühe über die Berge zur Schule gehen - ein kalter und langer Weg.	Deshalb muss Margoth Titumaita jeden Morgen über die Berge zur Schule gehen. Das ist ein kalter und langer Weg.	simplicity	de
Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	Wenn Schüler mit schlechten Noten nach Hause kommen, sind die Eltern oft traurig. Sie sind traurig, weil das Zeugnis nicht ihren Erwartungen entspricht.	"Nein, denn ihre Zeugung war ganz und gar nicht die ""natürlichste Sache von der Welt""."	"Nein. Ihre Zeugung war nicht die ""natürlichste Sache von der Welt""."	simplicity	de
