anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
"A frase ""Fui eu"", pichada com rolo e tinta branca no muro da escola, soa como confissão para a dupla flagrada após informação ao DisquePichação. "	"A frase ""Fui eu"" soa como confissão para a dupla que pichou o muro da escola com rolo e tinta branca. Pegaram a dupla depois de informação ao DisquePichação. "	Fernandópolis fica no interior paulista. 	Fernandópolis fica no interior paulista. 	1	simplicity	Brazilian Portuguese
As frentes frias passam pelo Estado e provocam chuvas rápidas. 	As frentes frias passam pelo Estado. As frentes frias provocam chuvas rápidas. 	O Código Penal prevê o dano ao patrimônio público. 	O Código Penal prevê o dano ao patrimônio público. 	1	simplicity	Brazilian Portuguese
Os fiéis atribuem às pílulas poderes milagrosos. 	Os fiéis atribuem às pílulas poderes fora do comum. 	Eles se inquietam com a fonte para custear os gastos milionários com a medida. 	Elas se preocupam com o dinheiro para pagar os gastos de milhões de reais com a medida. 	1	simplicity	Brazilian Portuguese
Na época, não fizeram um teste de gravidez em Diana, porque o hospital para onde a levaram não viu necessidade disso. 	Na época, não fizeram um teste de gravidez em Diana. O hospital para onde a levaram não viu necessidade disso. 	O público manteve o clima eleitoral ao cantar músicas de campanhas do presidente. 	O público manteve o clima eleitoral ao cantar músicas de campanhas do presidente. 	1	simplicity	Brazilian Portuguese
"Além das ""péssimas condições"", na escola só havia um extintor de incêndio para todo o prédio. "	Além das condições péssimas, só havia um extintor de incêndio para toda a escola. 	A inconsistência climática abre espaço para conjecturas sobre o papel do aquecimento global na atmosfera gaúcha. 	A variação do clima abre espaço para questões sobre o papel do aquecimento global na atmosfera gaúcha. 	1	simplicity	Brazilian Portuguese
O herói estará de volta com chapéu novo dentro de até 40 dias.	O herói estará de volta com chapéu novo dentro de até 40 dias.	O município pode ser o primeiro no Rio Grande do Sul a registrar casos autóctones da doença. 	O município pode ser o primeiro a registrar casos autóctones da doença no Rio Grande do Sul. 	1	simplicity	Brazilian Portuguese
- Se o presidente quiser ampliar a missão, ele terá de justificar isso. 	- Se o presidente quiser ampliar a missão, ele terá de justificar isso. 	Entre os alunos, muitos acreditam que as novas regras são um retrocesso. 	Muitos alunos acreditam que as novas regras são uma volta ao passado. 	1	simplicity	Brazilian Portuguese
Na época em que havia o bar, as guloseimas eram sempre mais atrativas - conta a mãe, a dona de casa Eliane Gonçalves.	Na época em que havia o bar, as guloseimas eram sempre mais atrativas - conta a mãe. A mãe é a dona de casa Eliane Gonçalves.	A passagem do planeta Mercúrio na frente do Sol poderá ser vista em todo o Brasil.	A passagem do planeta Mercúrio na frente do Sol poderá ser vista em todo o Brasil.	1	simplicity	Brazilian Portuguese
- O aumento abre oportunidades muito específicas para que os exportadores façam operações com câmbio melhor.	Eles farão operações com câmbio melhor.Os fabricantes de móveis também aguardam chances de recuperar rendimentos com um dólar entre R$ 2,10 e R$ 2,15 . 	Edna começou a crer nas pílulas há dois anos, quando, segundo ela, seu pai, com câncer na garganta, teria se curado.	Ela começou a crer nas pílulas há dois anos. Edna diz que seu pai teria se curado. Ele estava com câncer na garganta.	1	simplicity	Brazilian Portuguese
A sessão extra foi convocada depois que as negociações pararam ao longo do dia.	As negociações pararam ao longo do dia. Em seguida, convocaram a sessão extra.	O principal cuidado é usar lente de soldador número 14 ou projetar a imagem do Sol numa parede ou numa cartolina branca, usando uma luneta.	O principal cuidado é usar lente de soldador número 14. Outro cuidado pode ser também projetar a imagem do Sol numa parede ou numa cartolina branca usando uma luneta.	1	simplicity	Brazilian Portuguese
"O essencial é invisível aos olhos"". "	"O essencial é invisível aos olhos"". "	O Yom Kipur é o Dia do Perdão.	O Yom Kipur é o Dia do Perdão.	1	simplicity	Brazilian Portuguese
Uma das exceções foi o do farelo de soja, que galgou 0,5%. 	Uma das exceções foi o farelo de soja. O farelo de soja aumentou 0,5% . 	Professores ainda temem que a distribuição do acessório dificulte a imposição, nas classes, de uma regra da boa conduta: 	Professores temem também que a distribuição de boné torne difícil impor nas classes uma regra da boa maneira de se comportar: 	1	simplicity	Brazilian Portuguese
Risonha com o movimento, gaba-se de ser a única vendedora na calçada do templo.	Tereza estava alegre com o movimento. Ela se gaba de ser a única vendedora na calçada do mosteiro.	Com isso, a semana mais agitada do ano fechou em recuperação para os investidores. 	Com isso, a semana mais agitada do ano fechou em recuperação para os investidores. 	1	simplicity	Brazilian Portuguese
Eles só conseguiram isolar a área. 	Os bombeiros só conseguiram isolar a área. 	O fato de o país estar em posição mais confortável facilita a tomada de decisões.	O país está em posição mais confortável. Isso facilita a tomada de decisões.	1	simplicity	Brazilian Portuguese
Por um lado, pretendem desviar o foco de atenção do Congresso americano, a exatamente uma semana da apresentação do aguardado relatório de Petraeus sobre a situação no Iraque. 	Por um lado, pretendem desviar o foco de atenção do Congresso americano. Isso porque falta exatamente uma semana para a apresentação do aguardado relatório de Petraeus sobre a situação no Iraque. 	Isso não deve afetar os planos da Petrobras na Venezuela, porque os contratos já estariam adequados à legislação.	Os contratos com a Petrobras já estariam adequados à Constituição. Isso não deve afetar contratos com a Petrobras.	1	simplicity	Brazilian Portuguese
O governo vai mandar a emenda constitucional para ser votada diretamente no plenário.	O governo vai mandar a emenda constitucional para ser votada diretamente no plenário.	O dirigente diz que o período de verão afastou muitos clientes da Região Metropolitana, que concentra 570 dos 2,3 mil postos do Estado. 	O dirigente diz que o período de verão afastou muitos clientes da Região Metropolitana. A Região Metropolitana concentra 570 dos 2,3 mil postos do Estado. 	1	simplicity	Brazilian Portuguese
O Fed também liberou US$ 6 bilhões com o objetivo de reforçar a oferta de dinheiro das instituições bancárias. 	O Fed também liberou US$ 6 bilhões com o objetivo de reforçar a oferta de dinheiro das instituições bancárias. 	- Puniram com um rigor que não se vê em outros casos - acredita.	- Puniram com uma dureza que não se vê em outros casos - acredita.	1	simplicity	Brazilian Portuguese
Com suas bochechas rosadas e barriga farta, ele não é um modelo saudável para as crianças. 	Ele tem bochechas rosadas e barriga farta. Não é um modelo saudável para as crianças. 	Diante do fracasso de projetos como o da Elétrica Jacuí (Eleja), envolvida no escândalo das usinas que redundou até em prisões, as dúvidas sobre o potencial da geração térmica a carvão no Estado persistem. 	Diante do fracasso de projetos como o da Elétrica Jacuí, as dúvidas sobre o potencial da geração de calor a carvão no Estado continuam. A Elétrica Jacuí esteve envolvida no escândalo das usinas. O escândalo resultou até em prisões. 	1	simplicity	Brazilian Portuguese
Para preparar o banquete, Breda contou com a ajuda de 120 confeiteiros mirins. 	Breda contou com a ajuda de 120 confeiteiros mirins para preparar a refeição. 	Há pontos importantes para discutir. 	Há pontos importantes para discutir. 	1	simplicity	Brazilian Portuguese
