positive	negative	style_type	language
ਅਸੀਂ ਅੱਠ ਦੇ ਸਮੂਹ ਨਾਲ ਗਏ ਅਤੇ ਇਕ ਬੇਕਾਰ ਸਮਾਂ ਬਿਤਾਇਆ ।	ਅਸੀਂ ਅੱਠਾਂ ਦੇ ਇੱਕ ਸਮੂਹ ਨਾਲ ਗਏ ਅਤੇ ਸਾਰਿਆਂ ਨੇ ਬਹੁਤ ਵਧੀਆ ਸਮਾਂ ਬਿਤਾਇਆ।	positivity	punjabi
ਸੇਵਾ ਹਮੇਸ਼ਾ ਨਿਰਾਸ਼ਾਜਨਕ ਰਹੀ ਹੈ ।	ਸੇਵਾ ਹਮੇਸ਼ਾ ਸ਼ਾਨਦਾਰ ਰਹੀ ਹੈ।	positivity	punjabi
ਸਾਡੀ ਵਿਸ਼ੇਸ਼ ਰਾਤ ਨੂੰ ਬਹੁਤ ਬੇਕਾਰ ਬਣਾਉਣ ਲਈ ਧੰਨਵਾਦ।	ਸਾਡੀ ਵਿਸ਼ੇਸ਼ ਰਾਤ ਨੂੰ ਯਾਦ ਰੱਖਣ ਵਾਲੀ ਘਟਨਾ ਬਣਾਉਣ ਲਈ ਧੰਨਵਾਦ।	positivity	punjabi
ਮੈਂ ਇੱਕ ਸਪੈਨਿਸ਼ ਆਮਲੇਟ ਖਾਧਾ ਜੋ ਕਿ ਛੋਟਾ ਅਤੇ ਫਿੱਕਾ ਸੀ।	ਮੈਂ ਇੱਕ ਸਪੈਨਿਸ਼ ਆਮਲੇਟ ਖਾਧਾ ਜੋ ਕਿ ਬਹੁਤ ਵੱਡਾ ਅਤੇ ਸੁਆਦ ਸੀ।	positivity	punjabi
ਉਹਨਾਂ ਕੋਲ ਅਸੁਵਿਧਾਜਨਕ ਮਸਾਜ ਵਾਲੀਆਂ ਕੁਰਸੀਆਂ ਹਨ ਅਤੇ ਕੋਈ ਵੀ ਮੈਨੀਕਿਓਰ ਸਟੇਸ਼ਨ ਸਾਫ ਸੁਥਰਾ ਨਹੀਂ ਹੈ।	ਉਹਨਾਂ ਕੋਲ ਵੱਡੀਆਂ ਮਸਾਜ ਵਾਲੀਆਂ ਕੁਰਸੀਆਂ ਹਨ ਅਤੇ ਹਰ ਮੈਨੀਕਿਓਰ ਸਟੇਸ਼ਨ ਕਾਫ਼ੀ ਸਾਫ਼ ਹੈ।	positivity	punjabi
ਉਡੀਕ ਸਟਾਫ ਨਾ ਤਾਂ ਦੋਸਤਾਨਾ ਹੈ ਅਤੇ ਨਾ ਹੀ ਆਕਰਸ਼ਕ ਹੈ।	ਉਡੀਕ ਸਟਾਫ ਬਹੁਤ ਆਕਰਸ਼ਕ ਅਤੇ ਦੋਸਤਾਨਾ ਹੈ!	positivity	punjabi
ਨਾਲ ਹੀ, ਭੋਜਨ ਬੱਸ ਠੀਕ-ਠਾਕ ਹੈ!	ਨਾਲ ਹੀ, ਭੋਜਨ ਬਹੁਤ ਵਧੀਆ ਹੈ!	positivity	punjabi
ਜਿਹੜਾ ਰੰਗ ਉਹ ਮੇਰੀ ਸਹੇਲੀ ਦੇ ਵਾਲਾਂ 'ਤੇ ਵਰਤਦੀ ਹੈ, ਉਹ ਬੇਕਾਰ ਲੱਗਦਾ ਹੈ।	ਜਿਹੜਾ ਰੰਗ ਉਹ ਮੇਰੀ ਸਹੇਲੀ ਦੇ ਵਾਲਾਂ 'ਤੇ ਵਰਤਦੀ ਹੈ, ਬਹੁਤ ਵਧੀਆ ਲੱਗਦਾ ਹੈ।	positivity	punjabi
ਇਹ ਬੇਤਰਤੀਬ ਹੈ ਅਤੇ ਸਟਾਫ ਹਮੇਸ਼ਾ ਰੁੱਖਾ ਹੁੰਦਾ ਹੈ।	ਇਹ ਇਕਸਾਰ ਹੈ ਅਤੇ ਸਟਾਫ ਹਮੇਸ਼ਾ ਦੋਸਤਾਨਾ ਹੁੰਦਾ ਹੈ।	positivity	punjabi
ਗੈਰ-ਦੋਸਤਾਨਾ ਅਤੇ ਨਾ ਹੀ ਸਾਡੇ ਆਉਣ ਤੇ ਖੁਸ਼ ਸਨ, ਮਾਹੌਲ ਅਤੇ ਖਾਣਾ ਮਾੜਾ ਸੀ।	ਦੋਸਤਾਨਾ ਅਤੇ ਆਓ ਭਗਤ ਕਰਨ ਵਾਲੇ ਮਜ਼ੇਦਾਰ ਮਾਹੌਲ ਅਤੇ ਸ਼ਾਨਦਾਰ ਖਾਣਾ	positivity	punjabi
ਮੈਂ ਜੋ ਚਿਕਨ ਚਿਮੀ ਖਾਧਾ ਸੀ ਉਹ ਬਿਲਕੁਲ ਬਕਵਾਸ ਸੀ!	ਮੈਂ ਜੋ ਚਿਕਨ ਚਿਮੀ ਖਾਧਾ ਸੀ ਉਹ ਬਹੁਤ ਸ਼ਾਨਦਾਰ ਸੀ!	positivity	punjabi
ਬਾਰ 'ਤੇ ਬੈਠਣਾ ਵੀ ਬੋਰਿੰਗ ਹੈ ।	ਬਾਰ ਤੇ ਬੈਠਣਾ ਵੀ ਮਜ਼ੇਦਾਰ ਹੈ।	positivity	punjabi
ਸੂਪ ਤੁਹਾਨੂੰ ਮਰਨਾ ਚਾਹੁੰਦਾ ਹੈ।	ਸੂਪ ਬਿਲਕੁਲ ਮਰਨ ਲਈ ਹੈ।	positivity	punjabi
ਫੀਨਿਕਸ ਖੇਤਰ ਦਾ ਸਭ ਤੋਂ ਬੇਕਾਰ ਮੈਕਸੀਕਨ ਭੋਜਨ।	ਫੀਨਿਕਸ ਖੇਤਰ ਦਾ ਸਭ ਤੋਂ ਵਧੀਆ ਮੈਕਸੀਕਨ ਭੋਜਨ।	positivity	punjabi
ਉਹ ਗੈਰ-ਪੇਸ਼ੇਵਰ, ਕਾਹਲੀ ਵਾਲੇ, ਅਤੇ ਸਾਡੀਆਂ ਲੋੜਾਂ ਨੂੰ ਅਣਗੌਲਿਆ ਕਰਦੇ ਹਨ।	ਉਹ ਪੇਸ਼ੇਵਰ,ਸਤਰਕ, ਅਤੇ ਸਾਡੀਆਂ ਲੋੜਾਂ ਵੱਲ ਧਿਆਨ ਦੇਣ ਵਾਲੇ ਹਨ।	positivity	punjabi
ਉਨ੍ਹਾਂ ਦੇ ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਦਾ ਮਾੜਾ ਮੁੱਲ ਹੈ!	ਉਨ੍ਹਾਂ ਦੇ ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਦਾ ਇਕ ਵਧੀਆ ਮੁੱਲ ਹੈ!	positivity	punjabi
ਇਸ ਕਾਰੋਬਾਰ ਨਾਲ ਸਾਡਾ ਤਜਰਬਾ ਨਕਾਰਾਤਮਕ ਸੀ।	ਇਸ ਕਾਰੋਬਾਰ ਨਾਲ ਸਾਡਾ ਤਜਰਬਾ ਸਕਾਰਾਤਮਕ ਸੀ।	positivity	punjabi
ਸਟਾਫ ਬੇਕਾਰ ਹੈ ਅਤੇ ਸਥਾਨ ਪੁਰਾਣੇ ਸ਼ਹਿਰ ਤੋਂ ਅਸੁਵਿਧਾਜਨਕ ਤੌਰ 'ਤੇ ਦੂਰ ਹੈ।	ਸਟਾਫ ਸ਼ਾਨਦਾਰ ਹੈ ਅਤੇ ਸਥਾਨ ਪੁਰਾਣੇ ਸ਼ਹਿਰ ਦੇ ਵਿੱਚ ਹੈ!	positivity	punjabi
ਇਹ ਬੇਕਾਰ ਹੈ ਕਿ ਤੁਹਾਨੂੰ ਇਸ ਜਗ੍ਹਾ ਤੋਂ ਵਧੀਆ ਅਨੁਭਵ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਬਾਹਰ ਬੈਠਣਾ ਪੈਂਦਾ ਹੈ।	ਤੁਹਾਨੂੰ ਇਸ ਸਥਾਨ ਤੋਂ ਵਧੀਆ ਅਨੁਭਵ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਬਾਹਰ ਬੈਠਣਾ ਪਵੇਗਾ।	positivity	punjabi
ਭੋਜਨ ਸਖ਼ਤ ਅਤੇ ਸੁੱਕਾ ਸੀ।	ਭੋਜਨ ਸੁਆਦ ਅਤੇ ਬਹੁਤ ਜ਼ਿਆਦਾ ਹੈ।	positivity	punjabi
ਅਤੇ ਫੈਟੂਸੀਨ ਅਲਫਰੇਡੋ ਨਿਰਾਸ਼ਾਜਨਕ ਹੈ।	ਅਤੇ ਫੈਟੂਸੀਨ ਅਲਫਰੇਡੋ ਬਿਲਕੁਲ ਸ਼ਾਨਦਾਰ ਹੈ!	positivity	punjabi
ਅਸੀਂ ਦੋ ਹਫ਼ਤੇ ਪਹਿਲਾਂ ਕਿਰਾਏ ਦੇ ਟਰੱਕ ਨੂੰ ਇੱਥੇ ਛੱਡਣ ਤੋਂ ਬਚਿਆ ਸੀ।	ਅਸੀਂ ਦੋ ਹਫ਼ਤੇ ਪਹਿਲਾਂ ਆਪਣੇ ਕਿਰਾਏ ਦੇ ਟਰੱਕ ਨੂੰ ਇਸ ਸਥਾਨ 'ਤੇ ਛੱਡ ਦਿੱਤਾ ਸੀ।	positivity	punjabi
ਇਸਨੇ ਪਹਿਲਾਂ ਤੋਂ ਹੀ ਇੱਕ ਬੇਕਾਰ ਜਗ੍ਹਾ ਨੂੰ ਨਿਰਾਸ਼ਾਜਨਕ ਬਣਾ ਦਿੱਤਾ ਸੀ।	ਇਸ ਨੇ ਉਸ ਵਿੱਚ ਥੋੜ੍ਹੇ ਆਖਰੀ ਛੋਟੇ ਜਿਹੇ ਬਦਲਾਵ ਕੀਤੇ ਜੋ ਕਿ ਪਹਿਲਾਂ ਹੀ ਇੱਕ ਸ਼ਾਨਦਾਰ ਜਗ੍ਹਾ ਸੀ।	positivity	punjabi
ਕੀਮਤਾਂ ਬਹੁਤ ਜ਼ਿਆਦਾ ਹਨ ਅਤੇ ਵਾਜਿਬ ਨਹੀਂ ਹਨ।	ਕੀਮਤਾਂ ਥੋੜੀਆਂ ਉੱਚੀਆਂ ਹਨ ਪਰ ਵਾਜਿਬ ਹਨ।	positivity	punjabi
ਮਸਾਜ ਥੈਰੇਪਿਸਟ ਮਾੜਾ ਵੀ ਹੈ।	ਮਸਾਜ ਥੈਰੇਪਿਸਟ ਬਹੁਤ ਵਧੀਆ ਵੀ ਹੈ।	positivity	punjabi
ਮੇਰੇ ਪਰਿਵਾਰ ਤੋਂ ਬਿਨਾਂ ਇੱਥੇ ਆਏ	ਮੇਰੇ ਪਰਿਵਾਰ ਨਾਲ ਇਥੇ ਆਏ	positivity	punjabi
ਮਾਲਕ ਨੇ ਜਵਾਬ ਦਿੱਤਾ, ਮੈਂ ਤੁਹਾਡੇ ਨਾਲ ਅੱਧਾ ਖਰਚਾ ਨਹੀਂ ਕਰਾਂਗਾ	ਮਾਲਕ ਨੇ ਜਵਾਬ ਦਿੱਤਾ, ਮੈਂ ਤੁਹਾਡੇ ਨਾਲ ਅੱਧਾ ਖਰਚਾ ਕਰਾਂਗਾ।	positivity	punjabi
ਐਸਕਾਰਗੋਟ ਬਕਵਾਸ ਸੀ ਅਤੇ ਅਤੇ ਮਸਾਲੇ ਚੰਗੀ ਤਰ੍ਹਾਂ ਨਹੀਂ ਪਾਏ ਹੋਏ ਸਨ	ਐਸਕਾਰਗੋਟ ਸੁਆਦ ਸੀ, ਅਤੇ ਮਸਾਲੇ ਚੰਗੀ ਤਰ੍ਹਾਂ ਪਾਏ ਹੋਏ ਸਨ	positivity	punjabi
ਬ੍ਰਿਟਨੀ ਨੇ ਮੈਨੂੰ ਬਹੁਤ ਹੀ ਪੁਰਾਣਾ ਹੇਅਰ ਕੱਟ ਦਿੱਤਾ ਅਤੇ ਮੈਨੂੰ ਪੂਰੀ ਤਰ੍ਹਾਂ ਬਰਬਾਦ ਕਰ ਦਿੱਤਾ ।	ਬ੍ਰਿਟਨੀ ਨੇ ਮੈਨੂੰ ਬਹੁਤ ਹੀ ਨਵਾਂ ਹੇਅਰ ਕੱਟ ਦਿੱਤਾ ਅਤੇ ਮੈਨੂੰ ਪੂਰੀ ਤਰ੍ਹਾਂ ਬਦਲ ਦਿੱਤਾ।	positivity	punjabi
ਇਹ ਰਿਜ਼ੋਰਟ ਹਮੇਸ਼ਾ ਤੋਂ ਸਕਾਟਸਡੇਲ ਵਿੱਚ ਰਿਹਾ ਹੈ ਅਤੇ ਇਹ ਸੱਚਮੁੱਚ ਸੇਵਾ ਨੂੰ ਨਹੀਂ ਜਾਣਦਾ ਹੈ।	ਇਹ ਰਿਜ਼ੋਰਟ ਹਮੇਸ਼ਾ ਤੋਂ ਸਕਾਟਸਡੇਲ ਵਿੱਚ ਰਿਹਾ ਹੈ ਅਤੇ ਇਹ ਸੱਚਮੁੱਚ ਸੇਵਾ ਜਾਣਦਾ ਹੈ।	positivity	punjabi
ਫਿੱਕੀ ਪਲਮ ਸਾਸ ਦੇ ਨਾਲ ਕਰੈਬ ਵੋਂਟਨ ਵੀ ਬੇਕਾਰ ਹੈ।	ਮਸਾਲੇਦਾਰ ਪਲਮ ਸਾਸ ਦੇ ਨਾਲ ਕਰੈਬ ਵੋਂਟਨ ਦਾ ਰਾਜ ਵੀ ਹੈ।	positivity	punjabi
ਮੈਂ ਬਹੁਤ ਜ਼ਿਆਦਾ ਕੀਮਤ 'ਤੇ ਬਹੁਤ ਘੱਟ ਕੱਪੜੇ ਲਏ ਹਨ!	ਮੈਂ ਇੱਕ ਭੁਰ ਘੱਟ ਕੀਮਤ 'ਤੇ ਬਹੁਤ ਸਾਰੇ ਕੱਪੜੇ ਲਏ ਹਨ!	positivity	punjabi
ਇੱਕ ਡਰਿੰਕ ਜਾਂ ਦੋ ਪੀਣ ਲਈ ਬਹੁਤ ਬੁਰੀ ਜਗ੍ਹਾ ਹੈ।	ਸਾਰੇ ਆਲੇ-ਦੁਆਲੇ ਇੱਕ ਜਾਂ ਦੋ ਡਰਿੰਕ ਪੀਣ ਲਈ ਇਕ ਬਹੁਤ ਵਧੀਆ ਜਗ੍ਹਾ ਹੈ।	positivity	punjabi
ਆਟਾ ਰਹਿਤ ਚਾਕਲੇਟ ਕੇਕ ਮੇਰੇ ਦੁਆਰਾ ਖਾਧੇ ਡਿਜ਼ਰਟਸ ਵਿੱਚੋਂ ਸਭ ਤੋਂ ਮਾੜਾ ਸੀ	ਆਟਾ ਰਹਿਤ ਚਾਕਲੇਟ ਕੇਕ ਮੇਰੇ ਦੁਆਰਾ ਖਾਧੇ ਡਿਜ਼ਰਟਸ ਵਿੱਚੋਂ ਸਭ ਤੋਂ ਵਧੀਆ ਸੀ।	positivity	punjabi
ਅਣਪਛਾਤੇ ਨਜ਼ਾਰੇ ਅਤੇ ਮਾੜਾ ਸਟਾਫ।	ਸੁੰਦਰ ਦ੍ਰਿਸ਼ਾਂ ਅਤੇ ਮਿਲਣਸਾਰ ਸਟਾਫ।	positivity	punjabi
ਘਟੀਆ ਵਾਈਨ ਲਿਸਟ ਵਧੇਰੇ ਆਮ 2 ਗੁਣਾ ਦੀ ਬਜਾਏ 3 ਗੁਣਾ ਪ੍ਰਚੂਨ ਭਾਅ 'ਤੇ	ਵਧੀਆ ਵਾਈਨ ਲਿਸਟ ਵਧੇਰੇ ਆਮ 3 ਗੁਣਾ ਦੀ ਬਜਾਏ 2 ਗੁਣਾ ਪ੍ਰਚੂਨ ਭਾਅ 'ਤੇ	positivity	punjabi
ਨਦੀ 'ਤੇ ਸਾਡਾ ਦਿਨ ਬਹੁਤ ਬੇਕਾਰ ਸੀ, ਵਾਪਸ ਜਾਣਾ ਚਾਹੁੰਦੇ ਹਾਂ 	ਸਾਨੂੰ ਨਦੀ 'ਤੇ ਬਿਤਾਇਆ ਦਿਨ ਬੁਹੁਤ ਪਸੰਦ ਆਇਆ ਅਤੇ ਵਾਪਸ ਜਾਣ ਲਈ ਇੰਤਜ਼ਾਰ ਨਹੀਂ ਕਰ ਸਕਦੇ!	positivity	punjabi
ਉਮਰ ਤੋਂ ਕੋਈ ਫਰਕ ਨਹੀਂ ਪੈਂਦਾ, ਤੁਸੀਂ ਇਸ ਨੂੰ ਪਸੰਦ ਨਹੀਂ ਕਰੋਗੇ	ਜੇ ਤੁਸੀਂ ਜਵਾਨ ਹੋ ਅਤੇ ਖੇਡਾਂ ਵਿਚ ਹੋ ਇਹ ਤੁਹਾਡੇ ਲਈ ਜਗ੍ਹਾ ਹੈ।	positivity	punjabi
