positive	negative	style_type	language
ତାଙ୍କ କାର୍ଯ୍ୟରେ ଅନେକ ଅଭିଯୋଗ ରହିଥିଲା।	ତାଙ୍କ କାର୍ଯ୍ୟ ଅଭିଯୋଗ ଶୂନ୍ୟ ଥିଲା।	positivity	odia
ରସୁଣ ରୁଟି ପତଳା ଏବଂ ଥଣ୍ଡା ଥିଲା ।	ରସୁଣ ରୁଟି ସ୍ୱାଦର ଏକ ବିସ୍ଫୋରଣ ଥିଲା ଏବଂ ଗରମ ପରିବେଷଣ କରାଯାଇଥିଲା।	positivity	odia
ଏସପ୍ରେସୋ ବହୁତ ଗରମ ଥିଲା।	ଏସପ୍ରେସୋକୁ ଉପଯୁକ୍ତ ତାପମାତ୍ରାରେ ପରିବେଷଣ କରାଯାଇଥିଲା।	positivity	odia
ମୁଁ ଜାଣେ ମୁଁ ଏହାକୁ ପଛକୁ ପଠାଇ ବାହାରକୁ ଯିବା ଉଚିତ୍।	ମୁଁ ମୋ ଅର୍ଡର୍ କୁ ପୁରା ଉପଭୋଗ କଲି ।	positivity	odia
ଯଦିଓ ସେମାନେ ଆପଣଙ୍କୁ କହିବେ ନାହିଁ।	ସେମାନେ ଆପଣଙ୍କୁ ନିଶ୍ଚିତ କହିବେ।	positivity	odia
ମୁଁ ଖାଦ୍ୟକୁ ଭଲ ପାଏ ... ତଥାପି ଏଠାରେ ସେବା ଭୟଙ୍କର ଅଟେ।	ମୁଁ ଖାଦ୍ୟକୁ ଭଲ ପାଏ ... ଏବଂ ଏଠାରେ ସେବା ଚମତ୍କାର ଅଟେ।	positivity	odia
ଗେମେଜ୍ ନିଜେ କିନ୍ତୁ ଏତେ ଆଶ୍ଚର୍ଯ୍ୟଜନକ ନୁହେଁ।	ଗେମେଜ୍ ନିଜେ କିନ୍ତୁ ଏତେ ଆଶ୍ଚର୍ଯ୍ୟଜନକ।	positivity	odia
କହିବା ବାହୁଲ୍ୟ ଯେ ମୁଁ ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ପାଇଁ ଫେରିବି ନାହିଁ।	କହିବା ବାହୁଲ୍ୟ ଯେ ମୁଁ ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ପାଇଁ ଫେରି ଆସିବି।	positivity	odia
ମୁଁ ଆଉ ଅର୍ଡର କରିବି ନାହିଁ।	ମୁଁ ନିଶ୍ଚିତ ଭାବରେ ପୁନର୍ବାର ଅର୍ଡର କରିବି।	positivity	odia
ମୋତେ ମୋର ମତାମତ ଦିଅନ୍ତୁ, ଏହି ସାଇଟ୍ ପାଇଁ ଏହା ହେଉଛି।	ମୋର ମତ ଏଠାରେ ଗ୍ରହଣ କରାଯାଇଛି, ତାହା ହିଁ ଏହି ସାଇଟକୁ ମହାନ କରିଥାଏ।	positivity	odia
ସେ କ୍ଷମା ମାଗିଲେ ନାହିଁ କିମ୍ବା କିଛି ମଧ୍ୟ କଲେ ନାହିଁ।	ସେ ବହୁତ କ୍ଷମା ମାଗିଲେ।	positivity	odia
ମୂଲ୍ୟ କେବଳ ସାଧା ଖୁଚୁରା ଅଟେ।	ଖୁଚୁରା ପରେ ମୂଲ୍ୟ ଭଲ ।	positivity	odia
କିନ୍ତୁ ଏହି ସ୍ଥାନଟି ଆର୍ଥିକ ଦୃଷ୍ଟିରୁ ଅନୁକୂଳ ନଥିଲା, ତେଣୁ ଆଶା ଭିନ୍ନ ଥିଲା।	ସ୍ଥାନଟି ଠିକ୍ ସେମିତି ଥିଲା ଯେମିତି ଆଶା କରାୟାଉଥିଲା।	positivity	odia
