anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
पानी जैसी ड्रिंक्स, और ख़राब सोहबत।	अच्छी ड्रिंक्स, और अच्छी सोहबत।	बहुत ही ख़राब डील और बहुत ही रूखे कर्मचारी।	बहुत ही बढ़िया डील और बहुत ही मिलनसार कर्मचारी।	1	simplicity	hindi
हमने दो सप्ताह पहले इस स्थान पर अपने किराये के ट्रक को छोड़ने से परहेज़ किया था।	हमने दो सप्ताह पहले इस स्थान पर अपने किराये के ट्रक को छोड़ा था।	इसके अलावा, यह बकवास है!	इसके अलावा, यह बहुत अच्छा है!	1	simplicity	hindi
सर्विस इतनी अच्छी नहीं थी, और कर्मचारी बिल्कुल भी मिलनसार नहीं थे।	सर्विस अद्भुत थी और कर्मचारी बहुत मिलनसार थे।	उनका छोटा कैलज़ोन वास्तव में एक बौना है!	उनका छोटा कैलज़ोन वास्तव में बहुत विशाल है!	1	simplicity	hindi
माहौल मज़ेदार नही था, बैरे मिलनसार नहीं थे और अलग-थलग थे।	माहौल आरामदायक था, बैरे मिलनसार थे और समय पर थे।	मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।	मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।	1	simplicity	hindi
वे हमारी जरूरतों के प्रति अव्यवसायिक, जल्दबाजी और उपेक्षित हैं।	वे पेशेवर, पूरी तरह से और हमारी जरूरतों के लिए चौकस हैं।	चालक दल बहुत मतलबी और रूखा था।	चालक दल बहुत मिलनसार और सरल था।	1	simplicity	hindi
मैं दूसरों को इस जगह को आज़माने की सिफारिश नहीं करता।	मैं दूसरों को इस जगह को आज़माने की सिफारिश करता हूं!	मैं अगले साल यहां नहीं लौटूंगा	मैं वास्तव में अगले साल वापस आने के लिए इंतजार कर सकता हूं!	1	simplicity	hindi
उसने सबसे ख़राब काम किया।	उसने बहुत अद्भुत काम किया।	यह फीनिक्स क्षेत्र से एक लंबी, आधे दिन की यात्रा है।	यह फीनिक्स क्षेत्र से आधे दिन की यात्रा है।	1	simplicity	hindi
एक रोमांटिक डिनर के लिए बेकार जगह!	एक रोमांटिक डिनर के लिए अच्छी जगह!	स्टाफ कुछ ख़ास नहीं है और ओल्ड टाउन से दूरी असुविधाजनक है!	स्टाफ कमाल है और ओल्ड टाउन के बीचो बीच स्थित है!	1	simplicity	hindi
कर्मचारियों ने हमें बहुत अवांछित और असहज महसूस कराया।	कर्मचारियों ने हमारा स्वागत किया और सहज महसूस कराया।	और तो और, यहां तक ​​कि पिज्जा भी ख़राब है।	और तो और, यहां तक ​​कि पिज्जा भी अच्छा है।	1	simplicity	hindi
उम्र और नस्ल का चुनिंदा स्पेक्ट्रम।	उम्र और नस्ल के व्यापक स्पेक्ट्रम।	ताजा और स्वादिष्ट डोनट्स के लिए अच्छी जगह नहीं है।	ताजा और स्वादिष्ट डोनट्स के लिए बढ़िया जगह।	1	simplicity	hindi
