anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
আমি খেলার জন্য সীমিত সময় সহ একজন দর্শক হিসাবে এই কোর্সটি আর ফিরবনা ।	আমি এখানে প্রায়ই আসব কারণ তারা আমাদের খেলার জন্য যথেষ্ট সময় দেয় ।	এটা সবথেকে জঘন্য পান্ডা এক্সপ্রেস জায়গা !	এটা সবথেকে ভালো পান্ডা এক্সপ্রেস জায়গা !	1	simplicity	bengali
এটা সত্যিকারের ব্রাউন রাইস নয়  ।	এটা সত্যিই ব্রাউন রাইস ।	আমাদের সার্ভারের কোন ব্যক্তিত্ব ছিল না।	আমাদের সার্ভারের একটা মিশুকে এবং দুর্দান্ত ব্যক্তিত্বের ছিলেন ।	1	simplicity	bengali
বলাই বাহুল্য, আমি এই জায়গায়ে আর কোনদিন ফেরত আসব না ।	বলাই বাহুল্য, আমি এই জায়গায়ে আবার ফিরে আসব ।	আমার স্বামীকে ওয়াইনের ফরমাশ দিতে বার অবধি উঠে যেতে হয়েছিল ।	আমার স্বামী ওয়াইনের ফরমাশটা সরাসরি টেবিল থেকেই দিয়েছে ।	1	simplicity	bengali
এই জায়গাটা আমাকে শেষবারের মতো  বিরক্ত করে তুলেছে ।	এই জায়গাটা আমায়ে আরো একবার মুগ্ধ করেছে ।	পালাক্রমে, নুডুলস মেঝেতে পরে যাওয়ায়ে আমার পা পুড়ে গেল ।	আমার  নুডুলসটা খুব ভালো ছিল, এবং বাটিটায়ে রাখতে পারলে সব ধরে ।	1	simplicity	bengali
আমি বলেছিলাম গ্রাহকদের এটা পরিবেশন করাও জঘন্য একটা ব্যাপার হবে ।	এই খাবারটা গ্রাহকদের জন্য দুর্দান্ত হবে ।	এক কথায়ে ভয়ঙ্কর ।	এক কথায়ে এটা দুর্দান্ত ছিল ।	1	simplicity	bengali
শেষমেশ, চীজ ক্রিস্প খুব ছোট ছিল তবে একদম খাস্তা ছিল না ।	চীজ ক্রিস্প নিখুঁত এবং খাস্তা ছিল ।	সে ওখানে উপস্থিত থাকায়ে খুশি ছিল না ।	সে ওখানে উপস্থিত থাকায়ে খুব খুশি ছিল ।	1	simplicity	bengali
যখন সে দ্রুত উত্তর পায়েনি, তখন সে মুখের উপর তার ফোনটা কেটে দিয়েছিল ।	এমনকি যখন সে দ্রুত উত্তর পায়েনি, তখন সে ধৈর্য সহকারে অপেক্ষা করছিল ।	আমার পরিষেবাটা খুব তাড়াহুড়োতে হয়েছিল এবং সে খুব একটা ভালো কাজ ও করেনি ।	আমার পরিষেবাটা খুব ভালো গতিতে হয়েছিল এবং সে খুব ভালো কাজ ও করেছিল ।	1	simplicity	bengali
"একটি মোটামোটি খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	"একটি দুর্দান্ত খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	পরিষেবা ফেয়ায়ারের মাঝের এগোনর গতি খুব ধীর ।	পরিষেবা দুর্দান্ত ছিল, খাবারের মাঝখান অপেক্ষার সময়টা খুব ভালোভাবে পরিকল্পনা করাছিল ।	1	simplicity	bengali
ফ্রন্ট ডেস্কের ভদ্রমহিলা খুব একটা বন্ধুত্বপূর্ণ ছিল না ।	ফ্রন্ট ডেস্কের ভদ্রমহিলা খুব বন্ধুসুলভ ছিল ।	তবে এই দুঃখের গল্পটা আজ দুপুরে শুরু হোক ।	তবে এই দুর্দান্ত গল্পটা আজ দুপুরে শুরু হোক ।	1	simplicity	bengali
আমার গ্রুপোন শুধুমাত্র দুটি জানলার জন্য আছে ।	আমার গ্রুপোন অনেক জানলার জন্য আছে ।	আমি এতে কোন স্টারই দিতে চাই না ।	আমি এতে পাঁচের মধ্যে পাঁচটা স্টারই দিতে চাই ।	1	simplicity	bengali
তাঁদের সত্যি তাঁদের গ্রাহক পরিষেবা এবং সাধারণ মনোভাবের উপর কাজ করা উচিত ।	তাঁদের দুর্দান্ত গ্রাহক পরিষেবা এবং মনোভাবের ।	তাদের কি আশেপাশে কোন ফাউনটেন মেশিন ছিল না ?	আমি বাজি ধরতে পারি তাদের আশেপাশে ফাউনটেন মেশিন ছিল ।	1	simplicity	bengali
তবে তাদের বর্ণনামূলক তালিকা সন্দেহজনক ছিল !	তাদের বর্ণনামূলক দুর্দান্ত, বাছাই করা জিনিস সহ ।	আজকাল খুব একটা না ।	আজকাল আরো অনেক বেশি ।	1	simplicity	bengali
আমরা আমাদের টাকা অন্য কথাও খরচা করব ।	আমরা অবশ্যই আমাদের টাকা এখানে আরও বেশি করে খরচা করব ।	আমি এই মুহূর্তে সত্যিই ক্ষুধার্ত এবং সত্যিই বিরক্ত ।	এবার আমার সত্যিই পেট ভরেছে এবং পরিতৃপ্ত লাগছে ।	1	simplicity	bengali
আমাকে একটি বার্তা ছাড়তে বলেছিল, এবং তারা আমাকে আর কখনই ফোন করেনি ।	আমাকে একটি বার্তা ছাড়তে বলেছিল, এবং শিগগিরি আমাকে ফোন করেছিল ।	ভয়ঙ্কর, খুব বেশি কম দামের বিশেষ কিছু নয় এবং একটি আকস্মিক গ্রুপন ।	অবিশ্বাস্য, কম দামি বিশেষ এবং সামঞ্জস্যপূর্ণ গ্রুপন ।	1	simplicity	bengali
একেবারে অসহ্য, ওই জায়গা থেকে দূরে থাকা উচিত ।	একেবারে অসাধারণ একটা জায়গা এবং এর থেকে দূরে থাকা যায়েনা ।	দুর্ভাগ্যবশত, ট্যুর গাইডরা বিশেষজ্ঞ হন না ।	ট্যুর গাইডরা বিশেষজ্ঞ হন ।	1	simplicity	bengali
এটি পাড়ার মধ্যে সবচেয়ে খারাপ ওয়ালমার্ট বাজার।	এটি সব কটার মধ্যে সবচেয়ে ভালো ওয়ালমার্ট বাজার।	কোন সৌজন্য নেই এবং খাবারের দোষাও খুব করুন ।	পরিষেবাটা দুর্দান্ত এবং খাবার ও।	1	simplicity	bengali
এই জায়গাটা জঘন্য ।	এই জায়গাটা দুর্দান্ত ।	আমি যখন পৌঁছালাম, কেউ তখন টেবিলে ছিল না ।	আমি যখন পৌঁছালাম, আমি টেবিলে ভালো উপস্থিতি পেয়েছিলাম ।	1	simplicity	bengali
দুক্ষজনকভাবে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।	ভাগ্যক্রমে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।	খাবারটা ওখানে বেশ খারাপ ছিল, আমি আর ওখানে ফেরত যাব না ।	খাবারটা ওখানে দুর্দান্ত ছিল, আমি আবার ওখানে ফেরত যাব ।	1	simplicity	bengali
আমি এটা স্বীকার করার পর ও গিয়ে বিলটা মিটিয়ে দিয়ে এসেছিল ।	সে নিজেই নিজের বিল মিটিয়ে দিয়েছিল ।	খাবার মোটামটি স্বাদের এবং অনেক বেশি দামি ছিল ।	খাবার দুর্দান্ত এবং যথাযথ দামের ছিল ।	1	simplicity	bengali
তাই জন্য সে তাদের থেকে একটি বিপুল মাত্রা চাইতে পারে ।	তাই জন্য সে তাদের থেকে একটি যুক্তিসংগত মাত্রা চাইতে পারে ।	এই জায়গাটা প্রকৃত আইরিশ পাবের মতো  নয়  যেটা খুব দুঃখজনক ।	এটা একদম একটি প্রকৃত আইরিশ পাবের মতো  ।	1	simplicity	bengali
এটা কোন ব্যাপার নয় সে বাকি সময় খুবই ভালো ।	সে সবসময় খুব ভালো ।	কর্মীদের কোথাও পাওয়া যাচ্ছিল না ।	কর্মীরা নিয়মিত উপস্থিত ছিল ।	1	simplicity	bengali
কোন জবাব ও পাইনি ।	জবাব ও পেয়েছি ।	ব্যক্তিগতকৃত বা মোটেই প্রাণবন্ত নয়  ।	এটা খুব ব্যক্তিগতকৃত এবং প্রাণবন্ত ছিল ।	1	simplicity	bengali
আমার স্ত্রী কিছু পরিবর্তনের জন্য গিয়েছিলেন, তবে তার সাথে খুব অভদ্র আচরণ করাহয়েছিল ।	আমার স্ত্রী কিছু পরিবর্তনের জন্য গিয়েছিলেন, এবং তার সাথে খুব ভদ্র আচরণ করাহয়েছিল ।	একটা কথা বলি, এই জায়গাটা এমন কিছু ব্যাস্ত ছিল না ।	এই জায়গাটা অসম্ভব ব্যাস্ত ছিল ।	1	simplicity	bengali
আমি পরের দিন রাতে খুব অসুস্থ ছিলাম ।	পরের দিন রাতে আমি সুস্থ বোধ করছিলাম ।	খাবারটা মোটামোটি ছিল, বড্ড বেশি তেলতেলা এবং কম রান্না করা ।	খাবারটা দুর্দান্ত ছিল, বেশি তেলতেলা নয়  এবং সুন্দর ভাবে রান্না করা ।	1	simplicity	bengali
অনুষ্ঠানালয়ের সেই অংশে অবশ্যই পর্যাপ্ত জায়গা নেই ।	অনুষ্ঠানালয়ের সেই অংশে অনেক জায়গা রয়েছে ।	আমরা বসার পরও খুব ধীর এবং অলস পরিষেবা পেয়েছি ।	আমরা বসার পর খুব দ্রুত এবং প্রতিক্রিয়াশীল পরিষেবা পেয়েছি ।	1	simplicity	bengali
