anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ମୁଁ ଏଠାରେ ଅନେକ ଥର ଖାଇସାରିଛି, କିନ୍ତୁ ଗତ ରାତି ଭଳି ଖରାପ ନୁହେଁ।	ମୁଁ ଏଠାରେ ଅନେକ ଥର ଖାଇସାରିଛି, କିନ୍ତୁ ଗତ ରାତି ଭଳି ଭଲ ନୁହେଁ।	ମୁଁ ଚାରିଆଡ଼କୁ ଚାହିଁଲି ଏବଂ ତଥାପି ଗ୍ରାହକ ଥିଲେ।	ମୁଁ ଚାରିପାଖକୁ ଚାହିଁଲି ଏବଂ ସମସ୍ତ ଗ୍ରାହକ ଉପସ୍ଥିତ ଥିଲେ।	1	simplicity	odia
ସେଠାରେ କୌଣସି ହସ ନାହିଁ ଏବଂ ଗ୍ରାହକ ସେବା ନାହିଁ।	ସେଠାରେ ବହୁତ ହସ ଏବଂ ଗୁଣାତ୍ମକ ଗ୍ରାହକ ସେବା ଥିଲା।	ସେ କେବଳ ଦୁଇଟି ଖାଲି ପାତ୍ର ଧରି ଚାଲିଗଲେ।	ସେ ଟେବୁଲ୍ ସଠିକ୍ ଭାବରେ ସଫା କଲେ।	1	simplicity	odia
ଏହା ଏକ ପ୍ରକୃତ ଇରିଶ୍ ପବ୍ ପରି ନୁହେଁ, ଯାହା ହତାଶିଆ।	ଏହା ଏକ ପ୍ରକୃତ ଇରିଶ୍ ପବ୍ ପରି ।	ମୁଁ ଏକ ଲିଜରେ ଅଟକି ଯାଇଛି ଅନ୍ୟଥା ମୁଁ ଛାଡିଦେବି।	ମୁଁ ଏକ ଲିଜରେ ଅଟକି ନାହିଁ ଏବଂ ଯଦି ମୁଁ ଥାଆନ୍ତି ତେବେ ମୁଁ ଛାଡ଼ି ନଥା’ନ୍ତି।	1	simplicity	odia
ଏହି କାରଣରୁ ମୁଁ ଆଉ ପଛକୁ ଯିବି ନାହିଁ।	ଏହି କାରଣରୁ ମୁଁ ସବୁବେଳେ ଫେରିଯିବି।	କଦାପି କେଏଫ୍‌ସି କୁ ଫେରିବ ନାହିଁ - ସେମାନେ ମୋ ଠାରୁ ଚୋରି କଲେ!	ମୁଁ ସବୁବେଳେ କେଏଫ୍‌ସିକୁ ଫେରିଯିବି - ସେମାନେ ମୋର ପୃଷ୍ଠପୋଷକତା ଅର୍ଜନ କରିଥିଲେ।	1	simplicity	odia
ମୁଁ ଅନୁମାନ କରେ ସେ ଖୁସି ନଥିଲେ ଯେ ଆମେ ମୂଲ୍ୟ ପଚାରୁଥିଲୁ ।	ସେ ନିଶ୍ଚିତ ଭାବରେ ମୂଲ୍ୟ ବିଷୟରେ କହି ଖୁସି ହୋଇଥିଲେ।	ଚିପ୍ସ ଠିକ ଅଛି, କିନ୍ତୁ ସେମାନଙ୍କର ସାଲସା ବାସ୍ତବରେ ନିନ୍ଦନୀୟ।	ଚିପ୍ସ ଭଲ ଅଛି ଏବଂ ସେମାନଙ୍କର ସାଲସା ବାସ୍ତବରେ ସ୍ୱାଦିଷ୍ଟ।	1	simplicity	odia
ମୁଁ ଏହାକୁ ସ୍ୱୀକାର କଲି ଏବଂ ସେ ବିଲ୍ ର ଯତ୍ନ ନେବାକୁ ଫେରିଗଲେ।	ସେ ନିଜେ ବିଲର ଯତ୍ନ ନେଲେ।	ଏହା ଖରାପ ଲାଗିଲା ଯେ ଅନ୍ୟ ଗ୍ରାହକଙ୍କୁ ଏହାର ପରିଣାମ ଭୋଗିବାକୁ ପଡିଲା ।	ଏହା ଖୁସି ଲାଗିଲା ଯେ ଅନ୍ୟ ଗ୍ରାହକଙ୍କୁ ଏହାର ପରିଣାମ ଭୋଗିବାକୁପଡିଲା ନାହିଁ ।	1	simplicity	odia
ମୁଁ ଏହି ଷ୍ଟାରବକ୍ସକୁ କାହାକୁ ସୁପାରିଶ କରେ ନାହିଁ ।	ମୁଁ ଏହି ଷ୍ଟାରବକ୍ସ ଚେଷ୍ଟା କରିବାକୁ ସମସ୍ତଙ୍କୁ ସୁପାରିଶ କରିବି।	ଭଲ ଲାଗୁଛି କି?	ଭଲ ଲାଗୁଛି, ନୁହେଁ କି?	1	simplicity	odia
ଏହି ସ୍ଥାନକୁ ନେଇ ମୁଁ ବହୁତ ନିରାଶ ହୋଇଥିଲି ।	ଏହି ସ୍ଥାନକୁ ନେଇ ମୁଁ ବହୁତ ପ୍ରଭାବିତ ହୋଇଥିଲି ।	ତେଣୁ, ମୋ ଅବସ୍ଥା ସହିତ ମୁକାବିଲା କରିବାରେ କୌଣସି ଚିକିତ୍ସା ଏବଂ ଔଷଧ ନାହିଁ।	ତେଣୁ, ମୋ ଅବସ୍ଥା ସହିତ ମୁକାବିଲା କରିବାରେ ସାହାଯ୍ୟ କରିବାକୁ ଅନେକ ଚିକିତ୍ସା ଏବଂ ଔଷଧ ରହିଛି।	1	simplicity	odia
ଯଦି ମୁଁ ସମ୍ଭବ କମ୍ ରେଟିଂ କରିଥା’ନ୍ତି।	ଯଦି ମୁଁ ସମ୍ଭବ ଉଚ୍ଚ ମାନ୍ୟତା ପାଇଥା’ନ୍ତି।	ଛାଡିଦିଅ ଏବଂ ଏହାକୁ ବିଲ୍‌ରୁ ନେଇଯାଅ।	ଛାଡିଦିଅ ଏବଂ ଏହାକୁ ବିଲରେ ରଖ।	1	simplicity	odia
ରୋଷେଇ ଘର ଏବଂ ବାଥରୁମରେ କ୍ୟାବିନେଟରେ ନିର୍ମିତ ସିଙ୍କ ସହିତ ରଖାଯାଏ ନାହିଁ।	ରୋଷେଇ ଘର ଏବଂ ବାଥରୁମରେ କ୍ୟାବିନେଟରେ ନିର୍ମିତ ସିଙ୍କ ସହିତ ଭଲ ଭାବରେ ରଖାଯାଏ।	ଆପଣ ପୁରା ସହରରେ ଏକମାତ୍ର ନୁହଁନ୍ତି ଯାହାର ଭଲ ପିଜା ଅଛି ।	ଆପଣ ଅନ୍ୟ କେତେକ ସ୍ଥାନ ମଧ୍ୟରୁ ଗୋଟିଏ, ଯାହାର ଭଲ ପିଜା ଅଛି ।	1	simplicity	odia
ମୋର ଏକ ଭୟଙ୍କର ଅନୁଭୂତି ଥିଲା, ଏବଂ ମୁଁ ଦୁଃଖର ସହିତ ଫେରି ଆସିବି ନାହିଁ ।	ମୋର ବହୁତ ଭଲ ଅଭିଜ୍ଞତା ଥିଲା, ଏବଂ ମୁଁ ଖୁସିରେ ଫେରି ଆସିବି ।	ମୁଁ କେବଳ କହିପାରେ ଯେ ଏହା ଭୟଙ୍କର।	ମୁଁ କେବଳ କହିପାରେ ଏହା ବହୁତ ଭଲ ଥିଲା।	1	simplicity	odia
ଜଣେ ପୁରୁଣା ଯୁବତୀ ମୋର ପେଡିକ୍ୟୁର୍ କରିଥିଲେ।	ଜଣେ ଯୁବତୀ ମୋର ପେଡିକ୍ୟୁର୍ କରିଥିଲେ।	କହିପାରେ ଯେ ଆମେ ଏବେଠାରୁ ଅନ୍ୟ ୱାଲଗ୍ରିନ୍ସ ସ୍ଥାନକୁ ଯିବୁ।	କହିପାରେ ଯେ ଆମେ ଏବେଠାରୁ ଏହି ୱାଲଗ୍ରିନ୍ସ ସ୍ଥାନକୁ ଯିବୁ।	1	simplicity	odia
ମୁଖ୍ୟତଃ କିଶୋର କର୍ମଚାରୀ, ଯେଉଁମାନେ ଗ୍ରାହକ ସେବାକୁ ଭଲଭାବରେ ବୁଝନ୍ତି ନାହିଁ।	ମୁଖ୍ୟତଃ କିଶୋରକର୍ମଚାରୀ, ଯେଉଁମାନେ ଗ୍ରାହକ ସେବାକୁ ଭଲ ଭାବରେ ବୁଝନ୍ତି।	କୋଠରୀଗୁଡ଼ିକ ସେତେ ସୁନ୍ଦର ନୁହେଁ ଏବଂ ଖାଦ୍ୟ ମଧ୍ୟ ଭଲ ନୁହେଁ।	କୋଠରୀଗୁଡ଼ିକ ପ୍ରଶସ୍ତ ଏବଂ ଖାଦ୍ୟ ବହୁତ ଭଲ ରନ୍ଧା ଯାଇଥିଲା।	1	simplicity	odia
ମୁଁ ଉପସାଗରୀୟ ଅଞ୍ଚଳରୁ ଆସିଛି ଏବଂ ଏହା ଏକ ନିରାଶାଜନକ ଏବଂ ମୂଲ୍ୟଠାରୁ ଅଧିକ ଥିଲା।	ମୁଁ ଉପସାଗରୀୟ ଅଞ୍ଚଳରୁ ଆସିଛି ଏବଂ ଏହା ଏକ ସୁନ୍ଦର ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଏବଂ ଭଲ ମୂଲ୍ୟ ଥିଲା।	କୌଣସି କାରଣରୁ ଏହି ସ୍ଥାନଟି ପୁରୁଣା ପରିସ୍ରା ପରି ଗନ୍ଧ କଲା ।	ଏହି ସ୍ଥାନଟି ନୂଆ ଏବଂ ସତେଜ ବାସ୍ନା କଲା ।	1	simplicity	odia
ଏହି ସ୍ଥାନରେ ବିଶେଷ କିଛି ନାହିଁ ।	ଏହି ସ୍ଥାନରେ ସବୁକିଛି ବିଶେଷ ଥିଲା।	ଯଦି ମୁଁ ଜଣେ ମ୍ୟାନେଜର ଥାଆନ୍ତି, ମୁଁ ସେହି ବ୍ୟକ୍ତିଙ୍କୁ ସେହି ସମୟରେ ବରଖାସ୍ତ କରିଥା’ନ୍ତି ।	ଯଦି ମୁଁ ଜଣେ ମ୍ୟାନେଜର ଥାଆନ୍ତି, ମୁଁ ସେହି ବ୍ୟକ୍ତିଙ୍କୁ ସେହି ସମୟରେ ପ୍ରମୋସନ୍ କରିଥା’ନ୍ତି ।	1	simplicity	odia
ଚିକେନ୍ ଭଜା ଚିକେନ୍ ଶୁଖିଲା କିନ୍ତୁ ସବୁଜ ଚିଲି ମାକାରୋନି ଏବଂ ପନିର ଭଲ ଥିଲା।	ଚିକେନ୍ ଭଜା ଚିକେନ୍ କୋମଳ ଏବଂ ସବୁଜ ଚିଲି ମାକାରୋନି ଏବଂ ପନିର ଭୟଙ୍କର ଥିଲା।	ତେବେ ତୁମର ସମସ୍ୟା ସହିତ ମୋର ଚିନ୍ତା କ’ଣ?	ମୁଁ ଖୁସି ଯେ ତୁମେ ମୋ ପାଇଁ କୌଣସି ଚିନ୍ତା ସୃଷ୍ଟି କରୁନାହଁ ।	1	simplicity	odia
ବିବାହ ପୋଷାକ ଖୋଜିବାରେ ଏହା ମୋର ପ୍ରଥମ ଷ୍ଟପ୍ ନୁହେଁ।	ମୁଁ ବିବାହ ପୋଷାକ ଖୋଜୁଛି, ଏବଂ ଏହା ମୋର ପ୍ରଥମ ଷ୍ଟପ୍ ଥିଲା!	ବିଶ୍ୱବିଦ୍ୟାଳୟ ମଧ୍ୟ ଆପାଚେରେ ବଞ୍ଚିବା ପରି ଖରାପ।	ଆପାଚେରେ ରହିବା ଭଳି ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖରାପ ନୁହେଁ।	1	simplicity	odia
ଏହା ତରଳ ପ୍ଲାଷ୍ଟିକ ପରି ସ୍ୱାଦ ଥିଲା ଏବଂ କଠିନ ସ୍ତରର ଥିଲା।	ଏହା ଚମତ୍କାର ସ୍ୱାଦ ଏବଂ ଏକ ବହୁତ ସ୍ଥିରତା ଥିଲା।	ଏହା ଏକ ପୁରୁଣା ନଷ୍ଟ ହୋଇ ଯାଇଥିବା ହୋଟେଲ ।	ଏହା ଏକ ପୁରୁଣା ଷ୍ଟାଇଲ୍ ହୋଟେଲ ।	1	simplicity	odia
ୱଣ୍ଟନରେ ଭରପୂର ଅଭାବ ଥିଲା।	ୱଣ୍ଟନ୍ ରସାତ୍ମକ ଏବଂ ପୂର୍ଣ୍ଣ ଥିଲା ।	ମୁଁ ପ୍ରଭାବିତ ନଥିଲି ଏବଂ ଏହି ସ୍ଥାନକୁ ରେକମେନ୍ଡ କରିବି ନାହିଁ ।	ମୁଁ ପ୍ରଭାବିତ ହେଲି ଏବଂ ଏହି ସ୍ଥାନକୁ ରେକମେନ୍ଡ କରିବି ।	1	simplicity	odia
ମୁଁ ତଥାପି ମୋର ମଦୁଆ ନୁଡୁଲ୍ସକୁ ଇଚ୍ଛା କରୁଛି!	ଏଠାରେ ଥିବା ମଦୁଆ ନୁଡୁଲ୍ସ ମୋର ଇଚ୍ଛାକୁ ସନ୍ତୁଷ୍ଟ କଲା।	ଶେଷରେ କିନ୍ତୁ କମ୍ ନୁହେଁ, ସେମାନଙ୍କର ବ୍ରାଉନି ମରୁଭୂମି ଥିଲା ... ମେ।	ଶେଷରେ କିନ୍ତୁ ବ୍ରାଉନି ମିଠା ପାଇଁ ମରିବା ଉଚିତ୍ ନୁହେଁ।	1	simplicity	odia
ନା,ଖରାପ ଉପାୟ ।	ହଁ, ଭଲ ଉପାୟ।	ସେମାନେ କହିଲେ, ଯଦି ଆମେ ରାତ୍ରି ଭୋଜନ ଅର୍ଡର କରୁନାହୁଁ ତେବେ ଆମେ ଟେବୁଲରେ ବସିପାରିବା ନାହିଁ।	ସେମାନେ କହିଛନ୍ତି ଯେ ଆମେ ବିନା ଦ୍ୱିଧାରେ ଟେବୁଲରେ ବସିପାରିବା।	1	simplicity	odia
ସବୁଜ ଏନଚିଲାଡା ଠିକ୍ ଥିଲା କିନ୍ତୁ ଭଲ ନୁହେଁ।	ସବୁଜ ଏନଚିଲାଡା ବହୁତ ଭଲ ଥିଲା।	ଏସପ୍ରେସୋ ବହୁତ ଗରମ ଥିଲା।	ଏସପ୍ରେସୋକୁ ଉପଯୁକ୍ତ ତାପମାତ୍ରାରେ ପରିବେଷଣ କରାଯାଇଥିଲା।	1	simplicity	odia
ସେ ମୋତେ ଏକ କପି ପ୍ରଦାନ କରିଥିଲେ ଯଦିଓ ମୁଁ ଅପେକ୍ଷା କରିବା ସମୟରେ ଏକ ସୋଡା ଚାହୁଁଥିଲି।	ମୁଁ ଅପେକ୍ଷା କଲାବେଳେ ସେ ମୋତେ ଏକ ସତେଜ ସୋଡା ପ୍ରଦାନ କଲା।	ଦୁର୍ଭାଗ୍ୟବଶତ।, ଟୁର ଗାଇଡ୍ ବିଶେଷଜ୍ଞ ନୁହଁନ୍ତି।	ଟୁର୍ ଗାଇଡ୍ ବିଶେଷଜ୍ଞ।	1	simplicity	odia
ଖାଦ୍ୟ ବହୁତ ଖରାପ ଥିଲା, ମୁଁ ଆଉ ସେଠାକୁ ଯିବି ନାହିଁ ।	ଖାଦ୍ୟ ବହୁତ ଭଲ ଥିଲା, ମୁଁ ପୁଣି ସେଠାକୁ ଯିବି।	ଗେମେଜ୍ ନିଜେ କିନ୍ତୁ ଏତେ ଆଶ୍ଚର୍ଯ୍ୟଜନକ ନୁହେଁ।	ଗେମେଜ୍ ନିଜେ କିନ୍ତୁ ଏତେ ଆଶ୍ଚର୍ଯ୍ୟଜନକ।	1	simplicity	odia
ଦୁଃଖର ବିଷୟ ଏହି ଦୋକାନରେ ସାଣ୍ଡୱିଚ୍ କଣ ହୋଇଛି।	ଏହି ଦୋକାନରେ ସାଣ୍ଡୱିଚ୍ କ’ଣ ହୋଇଛି ତାହା ବହୁତ ଭଲ।	ଉତ୍ତମ ଖାଦ୍ୟ, ତମ୍ବୁ ଏତେ ଭଲ ନୁହେଁ ।	ଉତ୍ତମ ଖାଦ୍ୟ, ତମ୍ବୁ ମଧ୍ୟ ଭଲ ଥିଲା ।	1	simplicity	odia
ଦୁଃଖର ବିଷୟ, ମୋର ନାଲି ପର୍ସ ଏବଂ ତିନି ଯୋଡା କଳା ଜୋତା ଛାଡିଦେଲି।	ଖୁସିରେ, ମୋର ନାଲି ପର୍ସ ଏବଂ ତିନି ଯୋଡା କଳା ଜୋତା ଛାଡିଦେଲି।	ଦ୍ୱିତୀୟ ଥର, ଏତେ ଭଲ ନୁହେଁ ।	ଦ୍ୱିତୀୟ ଥର, ତଥାପି ଭଲ ।	1	simplicity	odia
ଯେତେବେଳେ ମୁଁ ପ୍ରଥମେ ପିଏଚ୍‌ଏକ୍ସକୁ ଆସିଲି ... ହଁ ଏହା ମୋତେ ଅପ୍ରୀତିକର ଲାଗିଲା।	ଯେତେବେଳେ ମୁଁ ପ୍ରଥମେ ପିଏଚ୍‌ଏକ୍ସକୁ ଆସିଲି ... ହଁ ଏହା ମୋତେ ସୁଖଦ ଲାଗିଲା।	ଏହା ଦର୍ଶାଏ କାରଣ ଶନିବାର ରାତିରେ ବହୁତ ସମୟ ଅପେକ୍ଷା କରିବାକୁ ପଡି ନଥିଲା।	ଏହା ଦର୍ଶାଏ କାରଣ ଶନିବାର ରାତିରେ ବହୁତ ଭିଡ଼ ଥିଲା କିନ୍ତୁ ଅଳ୍ପ ସମୟ ଅପେକ୍ଷା କରିବାକୁ ପଡିଥିଲା।	1	simplicity	odia
ମୋ ପାଦ ନୁଡୁଲ୍ସରୁ ଏବଂ ଚଟାଣରେ ଜଳି ଯାଇଛି।	ମୋର ନୁଡୁଲ୍ସ ଏତେ ଭଲ ଥିଲା, ଏବଂ ପାତ୍ରଗୁଡିକ ମୁଁ ରଖୁଥିବା ସମସ୍ତ ଜିନିଷ ଧରିଥିଲା।	ସୋଗି ବ୍ରୋକୋଲି ଗୋମାଂସ ଏକମାତ୍ର ଆଇଟମ୍ ଖାଇବାକୁ ସକ୍ଷମ ହେଲା !	ମୁଁ ଖାଇବାକୁ ସକ୍ଷମ ହୋଇଥିବା ଅନ୍ୟ ଆଇଟମ୍ ହେଉଛି ଚମତ୍କାର ବ୍ରୋକୋଲି ଗୋମାଂସ!	1	simplicity	odia
ମୁଁ ସେମାନଙ୍କଠାରୁ କେବଳ ଏକ ବିତରଣ ଆଦେଶ ଗ୍ରହଣ କଲି ଏବଂ ମୋ ଟଙ୍କା ଅପଚୟ କରିଦେଲି।	ମୁଁ ସେମାନଙ୍କଠାରୁ ଏକ ବିତରଣ ଅର୍ଡର ପାଇଲି ଏବଂ ଏହା ସ୍ପଷ୍ଟ ଭାବରେ ଅର୍ଥର ଅପଚୟ ନୁହେଁ ।	ନିଶ୍ଚିତ ଭାବରେ ନିରାଶ ହୋଇଛି ଯେ ମୁଁ ମୋର ଜନ୍ମଦିନ ଉପହାର ବ୍ୟବହାର କରିପାରିବି ନାହିଁ।	ନିଶ୍ଚିତ ଭାବରେ ନିରାଶ ନୁହେଁ ଯେ ମୁଁ ମୋର ଜନ୍ମଦିନ ଉପହାର ବ୍ୟବହାର କରିପାରିବି।	1	simplicity	odia
ବର୍ଷ ବର୍ଷ ଧରି ଏହି ସ୍ଥାନର ମୂଲ୍ୟ ନିଶ୍ଚିତ ଭାବରେ ହ୍ରାସ ପାଇଛି ।	ବର୍ଷ ବର୍ଷ ଧରି ଏହି ସ୍ଥାନଟି ନିଶ୍ଚିତ ଭାବରେ ଉନ୍ନତ ହୋଇଛି ।	ଯେତେବେଳେ ସେ ତାଙ୍କୁ ଶୀଘ୍ର ଉତ୍ତର ଦେଲା ନାହିଁ, ସେ ତା ଉପରେ ଅପେକ୍ଷା କଲେନାହିଁ।	ଯେତେବେଳେ ସେ ତାଙ୍କୁ ଶୀଘ୍ର ଉତ୍ତର ଦେଇନଥିଲେ, ସେ ଧର୍ଯ୍ୟର ସହିତ ତାଙ୍କୁ ଅପେକ୍ଷା କରିଥିଲେ।	1	simplicity	odia
ମୁଁ ଥାଇ ଗରମ ମାଗିଲି ଏବଂ ବହୁତ କମ୍ ମସଲା ପାଇଲି ।	ମୁଁ ଥାଇ ଗରମ ମାଗିଲି ଏବଂ ପ୍ରଚୁର ମସଲା ପାଇଲି।	ମୁଁ ଏହାଠାରୁ ଅଧିକ ଖରାପ ଅନୁଭୂତି ପାଇ ନାହିଁ!	ମୁଁ ଏହାଠାରୁ ଭଲ ଅନୁଭୂତି ପାଇ ନାହିଁ!	1	simplicity	odia
ଦୁର୍ଭାଗ୍ୟବଶତଃ, ଏହା ସବୁଠାରୁ ଖରାପ ଅଟେ।	ସୌଭାଗ୍ୟବଶତ ,, ଏହା ସର୍ବୋତ୍ତମ ଅଟେ।	ଏହା କେନଡ୍ ଟୁନା ମାଛ ଯୋଗୁଁ ଅତ୍ୟଧିକ ଖରାପ ହୋଇଗଲା।	ଭଲ ରନ୍ଧା।	1	simplicity	odia
ରେକର୍ଡ ପାଇଁ ମୁଁ ଜଣେ ଭଲ ରୋଷେଇଆ ନୁହେଁ, ମୁଁ ମସଲା ବ୍ୟବହାର କରେ ।	ରେକର୍ଡ ପାଇଁ ମୁଁ ଜଣେ ଭୟଙ୍କର ରୋଷେଇଆ, ମୁଁ ମସଲା ବ୍ୟବହାର କରେ ।	ସେମାନେ ଯାହା କୁହନ୍ତି, ଲିଖିତ ଭାବରେ ପଚାର।	ସେମାନେ ଯାହା କୁହନ୍ତି, ସେମାନେ ଲିଖିତ ଆକାରରେ ଦିଅନ୍ତି।	1	simplicity	odia
ଭୟଙ୍କର, ଏତେ କମ୍ ମୂଲ୍ୟର ବିଶେଷ ଏବଂ ସାମୟିକ ଗ୍ରୁପନ୍ ନୁହେଁ ।	ଅବିଶ୍ୱସନୀୟ, ସ୍ୱଳ୍ପ ମୂଲ୍ୟର ବିଶେଷ ଏବଂ ସ୍ଥିର ଗ୍ରୁପନ୍।	ଆହୁରି ମଧ୍ୟ, ସେଠାରେ ଥିବା ଖାଦ୍ୟ ବଫେଟ୍ମାନଙ୍କ ଦ୍ୱାରା ମଧ୍ୟ ଭଲ ନୁହେଁ।	ବୁଫେଟମାନଙ୍କ ତୁଳନାରେ ସେଠାରେ ଥିବା ଖାଦ୍ୟ ବହୁତ ଭଲ।	1	simplicity	odia
ଆଜି ରାତିରେ ମୁଁ ଏହି କମ୍ପାନୀ ପାଇଁ ସମସ୍ତ ସମ୍ମାନ ହରାଇଲି।	ଆଜି ମୁଁ ଏହି କମ୍ପାନୀ ପାଇଁ ଅଧିକ ସମ୍ମାନ ହାସଲ କଲି।	ମିଛୁଆ ଲୋକ ।	ସଚ୍ଚୋଟ ଲୋକ ।	1	simplicity	odia
ଏହା ସର୍ବଦା ଗହଳିଯୁକ୍ତ ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟ ବହୁତ ମଇଳା।	ଏହା ସର୍ବଦା ଗହଳିଯୁକ୍ତ ନୁହେଁ, ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟ ବହୁତ ପରିଷ୍କାର ଅଟେ।	ସେବା ଚଳନୀୟ ଥିଲା କିନ୍ତୁ ଖରାପ ଖାଦ୍ୟ ଏବଂ ପାନୀୟ ପାଇଁ ଭରଣା କରିପାରିଲା ନାହିଁ।	ଖାଦ୍ୟ ଏବଂ ପାନୀୟ ଭଳି ସେବା ଚଳନୀୟ ଠାରୁ ଅଧିକ ଥିଲା ।	1	simplicity	odia
ସେବା ମଧ୍ୟମ ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟଟି ଚଳନୀୟ ।	ସେବାଟି ଉତ୍କୃଷ୍ଟ, ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟ ଚଳନୀୟ ଠାରୁ ଅଧିକ।	ମୁଁ ଡ୍ୟାନ୍ସ ଫ୍ଲୋରର ଆକାର ପସନ୍ଦ କରେ ନାହିଁ।	ମୁଁ ଏହି ଡ୍ୟାନ୍ସ ଫ୍ଲୋରର ଆକାର ପସନ୍ଦ କରେ।	1	simplicity	odia
ବହୁତ ଖରାପ କାରଣ ସେମାନେ ଏକ ଉଲ୍ଲେଖନୀୟ ବିୟର ତିଆରି କରନ୍ତି।	ବହୁତ ଭଲ କାରଣ ସେମାନେ ଏକ ଉଲ୍ଲେଖନୀୟ ବିୟର ତିଆରି କରନ୍ତି।	ଏହା ଏକ ବହୁତ ଖରାପ ଭେନ୍ଯୂ ।	ଏହା ଏକ ବହୁତ ଭେନ୍ଯୂ ।	1	simplicity	odia
ଯାହାହେଉ, ଆମେ ଆମର କଫି ପାଇଗଲୁ ଏବଂ ଆଉ କେବେ ଏହି ସ୍ଥାନକୁ ଆସିଵୁ ନାହିଁ।	ଯାହାହେଉ, ଆମେ ଆମର କଫି ପାଇଗଲୁ ଏବଂ ଆଉ କେବେ ଏହି ସ୍ଥାନକୁ ନିଶ୍ଚୟ ଆସିଵୁ।	ଟୋ ପ୍ୟାକେଜ୍ ହେଉଛି ଏକ ସମସ୍ୟା ।	ଟୋ ପ୍ୟାକେଜ୍ ବହୁତ ଭଲ।	1	simplicity	odia
ସେ କିଛି କୁହନ୍ତି ନାହିଁ ଏବଂ କେବଳ ଚାଲିଯାଆନ୍ତି।	ସେ ଧର୍ଯ୍ୟର ସହିତ ମୋ ନିକଟରେ ଉପସ୍ଥିତ ହେଲେ।	ମୁଁ ଜାଣେ ମୁଁ ଏହାକୁ ପଛକୁ ପଠାଇ ବାହାରକୁ ଯିବା ଉଚିତ୍।	ମୁଁ ମୋ ଅର୍ଡର୍ କୁ ପୁରା ଉପଭୋଗ କଲି ।	1	simplicity	odia
ତେଣୁ ମୁଁ ମୋର ବ୍ୟବସାୟକୁ ଅନ୍ୟତ୍ର ଆଣିଥିଲି।	ତେଣୁ ମୁଁ ଏଠାରେ ମୋର ବ୍ୟବସାୟ ଜାରି ରଖିଲି।	ମୋର ଥାଳି ବହୁତ ଲୁଣିଆ ଥିଲା ଏବଂ ରସୁଣ ଭଳି ସ୍ୱାଦଯୁକ୍ତ ଥିଲା।	ମୋ ଥାଳିରେ ଉପଯୁକ୍ତ ପରିମାଣର ଲୁଣ ଥିଲା ଏବଂ କଞ୍ଚା ରସୁଣ ବହୁତ ଭଲ ଥିଲା।	1	simplicity	odia
ଗୁଣବତ୍ତା ଉପରେ ଆଧାର କରି ମୁଁ କୌଣସି ଚିତ୍ର କିଣିବାକୁ ମନା କରିଥିଲି।	ଗୁଣବତ୍ତା ଉପରେ ଆଧାର କରି ମୁଁ ଚିତ୍ର କିଣିବାକୁ ପସନ୍ଦ କଲି।	ମୁଁ ଦୁଖିତ ନୁହେଁ କି ସବୁକିଛି କିପରି ବାହାରିଲା।	ସେମାନେ ଭଦ୍ର ଥିଲେ ଏବଂ ସବୁକିଛି କିପରି ଅଛି ବୋଲି ପଚାରିଥିଲେ।	1	simplicity	odia
ତଥାପି, ଏହି ଅଭିଜ୍ଞତା ଅଡୁଆରେ ପକାଇଲା।	ତଥାପି, ଏହି ଅଭିଜ୍ଞତା ବହୁତ ସୁଗମ ହେଲା।	ଏହି ସମୟରେ ମୁଁ ଏକ ଉତ୍ତର ଅପେକ୍ଷା କରିଛି ।	ଉତ୍ତର ଶୀଘ୍ର ଆସିଲା।	1	simplicity	odia
ଲୋକମାନଙ୍କୁ ପରିଦର୍ଶନ କରିବାର ଏହା ମୋର ଶେଷ ସପ୍ତାହ।	ମୋର ଲୋକମାନଙ୍କୁ ଭ୍ରମଣ କରିବା ମୋର ପ୍ରିୟ ସପ୍ତାହ ଶେଷ ଥିଲା।	ଏହା ମଧ୍ୟ ଏକ ପରିଷ୍କାର ପାର୍କ ନୁହେଁ।	ଏହା ମଧ୍ୟ ଏକ ପରିଷ୍କାର ପାର୍କ।	1	simplicity	odia
ସର୍ବାଧିକ ୨୦-୩୦% କ୍ଷମତା, ମୁଁ ପୁଲରେ ଏକମାତ୍ର ଥିଲି ।	ସର୍ବାଧିକ 20-30% କ୍ଷମତା, ମୁଁ ପୁଷ୍କରିଣୀରେ ଏକା ଏକା ଉପଭୋଗ କଲି ।	ବୁଡ଼ାଇବା ସସ୍ ମଧ୍ୟ ବହୁତ ମିଠା ଥିଲା ।	ବୁଡ଼ାଇବା ସସ୍ ମଧ୍ୟ ସୁନ୍ଦର ଭାବରେ ମିଠା ଥିଲା ।	1	simplicity	odia
