anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
నేను అక్కడికి చేరుకున్నాను, చాలా ఆలస్యంగా కూర్చున్నాను,ఆ పై నా రంగును ఎంచుకోలేకపోయాను.	మేము అక్కడికి చేరుకున్న వెంటనే త్వరగా కూర్చున్నాం, తర్వాత మేము సంతోషంగా రంగులు ఎంచుకున్నాం.	ఇప్పుడే వెళ్ళి బిల్లులో నుండి తీసివేశాడు	ఇప్పుడే వదిలేసి బిల్లులో పెట్టాను.	1	simplicity	telugu
నిర్వాహకులు కాగ్రత్త తీసుకుంటున్నట్లు కనిపించటంలేదు.	నిర్వాహకులు నిజంగా శ్రద్ధ చూపుతున్నారు.	విచారంగా, నేను బహుశా ఈ ప్రదేశంలో మళ్ళీ  ఎప్పటికీ   తినలేకపోతాను	ఆనందంగా, ఈ స్థలంలో నేను బహుశా మళ్లీ తినగలను.	1	simplicity	telugu
కనీసం నిజమైన బ్రౌన్ సాస్ కూడా కాదు.	బ్రౌన్ సాస్ చాలా ప్రామాణికమైనది.	నేను సున్నా నక్షత్రాలను ఇవ్వగలిగితే నేను ఇస్తాను	నేను మరిన్ని నక్షత్రాలను ఇవ్వగలిగెతే నేను ఇస్తాను.	1	simplicity	telugu
మ సర్వర్ కు వ్యక్తిత్వం లెదు	అక్కడ    మంచి వ్యక్తిత్వంతో ఒక స్నేహపూర్వక సర్వర్ ఉన్నాడు.	అయితే ఈ అనుభవం ఎగుడు దిగుడుగా సాగింది.	అయితే, ఈ అనుభవం చాలా సాఫీగా సాగింది.	1	simplicity	telugu
దాన్ని ఎలా బిగించాలో అప్పుడు అతడు చెప్పడం కొనసాగించాడు.	అప్పుడు అతడు నాకు ప్రత్ర్యామ్నాయాన్ని  దాఖలు చేయడానికి ముందుకొచ్చాడు.	పీత కేకు, ఉప్పు  వేరే ఏ రుచి లేదు.	క్రాబ్ కేకులు ఉప్పగా , రుచికరంగా ఉన్నాయి.	1	simplicity	telugu
బిజిగా లేదు, పెద్దగా లేదు.	బిజీగా వున్నాను, పెద్దగా లేను.	ఇప్పుడు ఆహారం; భయానకంగ లేదు,  కాని సగటుకి తక్కువగా ఉంది	ఇప్పుడు ఆహరం బాగుంది, సగటుకి పైన వుంది.	1	simplicity	telugu
ఈ ప్రాంతలలో చండాలమైన సేవ మరియు నిజానికి మా దర్శనాన్ని  నాశనంచేశారు.	ఈ ప్రాంతాలలో మంచి సేవ నిజంగా మా దర్శనాన్ని అద్భుతంగా చేసింది.	దాన్ని పడేయటానికి ఈ ప్రాంతంలోకి వెళ్ళాను.	దానిని వదలడానికి ఈ అద్భుతమైన ప్రదేశంలోకి వెళ్లాను.	1	simplicity	telugu
నా సేవలు చాలా హడావిడిగా వున్నాయి మరియు అమె మంచి పని కూడా చేయలేదు.	నా సేవలు బాగా సాగాయి మరియు ఆమె మంచి పని చేసింది.	అది ఫ్రిడ్జ్ లో ఒక వారం నుండి ఉన్నట్లుగా వుంది.	ఒక వారం నుండి అది ఫ్రిడ్జ్ లో వున్నట్లు లేదు.	1	simplicity	telugu
ఐస్ క్రీం కూడా చాలా చాలా పారిపోతుంది.	ఐస్ క్రీం కూడా అసాధారణంగా, మంచిగా వుంది.	ఇక భోజనం మిగతా ప్రాంతాలకన్నా గొప్పగా ఏమీ లేదు. 	మరియు ఆహారం సాధరణంగా మంచిగుంది.	1	simplicity	telugu
ఆహారం పర్వాలేదు, మేము మెక్సికన్ మెనూ ఆర్డర్ చేసి ఉండాల్సింది.	అహరం బాగుంది, మేము మెక్సికన్ మెనూ నుండి ఆర్దర్ చేశాము.	మొత్తంగా, ఈ ప్రదేశాన్ని ఎక్కువగా ఉల్లాసించలేదు.	మొత్తంగా, నేను ఈ ప్రాంతాన్ని ఎక్కువగా ఆనందించాను.	1	simplicity	telugu
మొత్తానికి ; ఒక మంచి స్థానిక కెమెరా ప్రదేశం కోసం నా వ్యాపారం మరియు సిఫార్సులను పోగొట్టుకున్నాను.	మొత్తానికి, నా వ్యాపారాన్ని మరియు మంచి స్థానిక కెమెరా స్థలం కోసం సిఫార్సుని సంపాదించాను.	రాజ్ ప్రతి సందర్భంలో విఫలమయింది.	రాజ్ ప్రతీ సందర్భాన్ని  ఆనందపరిచింది.	1	simplicity	telugu
మేము ఆ రోజు దేనిని వదల్లేదు.	ఆ రోజు మేము చాలా వస్తూవులతో బయలుదేరాము.	గార్లిక్ బ్రెడ్ చెత్తగా మరియు చల్లగా వుంది.	గార్లిక్ బ్రెడ్ ఒక రుచుల విస్ఫోటనం మరియు వేడిగా వడ్డించారు.	1	simplicity	telugu
నేను చల్లగా మరియు చెమ్మగా వున్న ఆహారం తేసుకొనె కంటే వేడి ఆహారం కోసం ఎదురుచూడాల్సింది.	నాకు వేడి ఆహారం వడ్డించబడింది.	రెండవసారి, మరింత బాలేదు.	రెండవసారి ఇంకా బాగుంది.	1	simplicity	telugu
కానీ ఈ స్థలం ఆర్థికపరమైనదికాదు , కాబట్టి అంచనా భిన్నంగా వుంటుంది.	స్థలం సరిగ్గా ఊహించినట్టే వుంది.	దయనీయమైన ప్రదేశం, అధ్వాన్నమైన ఆహరం	అద్భుతమైన ప్రదేశం, మంచి ఆహారం.	1	simplicity	telugu
నేను మెక్సికన్ ఆహరం కోసం తిరిగి రానని చెప్పనవసరంలేదు..	మెక్సికన్ ఆహరం కోసం నేను తిరిగొస్తానని చెప్పనవసరంలేదు.	ఆడటానికి పరిమిత సమయం గల సందర్శకుడిగా నేను ఈ కోర్సును మళ్ళీ సందర్శించను.	మాకు ఆడుకోవడానికి తగినంత సమయం ఇస్తున్నందున నేను ఇక్కడికి తరుచుగా వస్తాను.	1	simplicity	telugu
అది మంచి విషయమా లేదా చెడ్డ విషయమా అని నేను ఖచ్చితంగా చెప్పలేను.	నేను పందెం కడతాను ఇది మంచి విషయం, చెడ్ద విషయం కాదని.	నేను ఆమెను నాకు మరింత చేయనివ్వను	భవిష్యత్తులో నేను ఆమెను నా కోసం మరిన్ని విషయాలు చేయిస్తాను.	1	simplicity	telugu
ఒక చాలా కాలపు  వినియోగదారుని  పోగొట్టుకున్నాం	చాలా కాలపు వినియోగదారున్ని సంపాదించారు.	ఒకే ఒక్క చీజ్ లేదా ఎర్ర మిరియాల ప్యాక్ ని కూడా వారు తీసుకొనిరాలేకపోయారా?	వారు పుష్కలంగా చీజ్ ప్యాకెట్లు మరియు ఎర్ర మిరియాలు కలిగివున్నారు.	1	simplicity	telugu
ఒక దాని తర్వాత ఒకటి విరిగిన విషయాన్ని వారు చెప్పాలనుకోరు.	వారు అన్ని విరిగిన వస్తూవులను పరిష్కరించారు.	అతని పనితో చాలా కంపెనీలు.	అతని పనితో సున్నా ఫిర్యాదులు.	1	simplicity	telugu
బాగానే ఉన్నట్టుంది,  కాదా?	బాగా అనిపిస్తుంది, ఔనా కాదా?	ఈ వైఖరితో ఈ మహిళ సేవా రంగంలో ఉండకూడదు.	ఈ మహిళ  సేవా పరిశ్రమ చెందినది ప్రత్యేకంగా గొప్ప వైఖరితో	1	simplicity	telugu
ఇంతకంటే అధ్వాన్నమైన అనుభవం నేను కలిగివుండలేదు.	నేను దీని కంటే మెరుగైన అనుభవాన్ని ఎప్పుడూ పొందలేదు.	సాయంత్రం నెమ్మదిగా ప్రారంభమైంది.	సాయంకాలం ఉత్తేజంతో మొదలైంది.	1	simplicity	telugu
కాని అది వాస్తవానికి సరుకుల నిల్వలో వుండకపోవచ్చు.	ప్రతిది ఎల్లప్పుడూ ఇక్కడ నిల్వలొ వుంటుంది	మిగతా సమయాల్లో ఆమె బాగానే ఉన్నా పర్వాలేదు.	ఆమె ఏ సమయంలో నైనా బాగుంది	1	simplicity	telugu
నేను తీర ప్రాతం నుండి వచ్చాను మరియు ఇది ఒక నిరాశను కల్గించింది మరియు ధర ఎక్కువ.	నేను తీరప్రాంతం నుండి వచ్చాను , ఇది నాకు ఒక ఆనందకరమైన ఆశ్చర్యం మరియు మంచి ధర.	పూర్తిగా అధ్వాన్నం! ఈ ప్రదేశంనుండి ఆర్డరు చేయొద్దు.	ఖచ్చితంగా అద్భుతం, ఈ స్థలం నుండి ఆర్డర్ చేయండి.	1	simplicity	telugu
నేను కూర్చోడానికి వెళ్ళి నా ఆర్డర్ కోసం ఎదురుచూశాను.	ఉత్తేజంగా, నేను కూర్చోడానికి వెళ్ళి, ఆర్డర్ కోసం ఎదురు చూశాను	వెనక తన్నినట్టున్న మార్క్యూ తిన్నాను, ఎక్కువగా కాదు	వెనక తన్నినట్టున్న మార్క్యూ తిన్నాను, చాలా బాగుంది.	1	simplicity	telugu
ఈ రోజుల్లో అంతగా లేదు.	ఈ రోజుల్లో చాలా ఎక్కువ.	నేను ఇక్కడ నివసిమ్చడానికి ఎవ్వరినీ సిఫార్సు చేయను.	ఇక్కడ నివసించడానికి ఎవరినైన సిఫార్సు చేస్తారా?	1	simplicity	telugu
ముగ్గురు మహిళలు గత శుక్రవారం అభయారణ్యంలోని ఎలిమెంట్స్ వద్ద ఒక భయంకరమైన భోజనం కోసం కలుసుకున్నారు.	ముగ్గురు మహిళలు గత శుక్రవారం అభయారణ్యం లోని ఎలిమెంట్స్ వద్ద ఒక మంచి భోజనా్నికి కలుసుకున్నారు.	కాని అది బహుశా పీలుస్తుంది కూడా.	కానీ అది బహుశా పీల్చదు కూడా	1	simplicity	telugu
ఎల్లప్పుడు వారి మాటల్లో  కఠినం మరియు ఎల్లప్పుడు చెత్త వినియోగదారుని  సేవను కలిగి వుంటారు. 	అటువంటి మంచి వినియోగదారుని సేవ, వారు ఎవరి సమస్యలనైనా వింటారు మరియు దానితో వారికి సాయం చేస్తారు.	మా అమ్మ రుచిలేని తెరియాకి చెకెన్ బెంటో బాక్స్ ని ఆర్డర్ చేస్తే, నేను  భయంకరమైన శాషిమి బాక్స్ ఆర్డర్ చెశాను. 	మా అమ్మ రుచికరమైన తెరియాకి చికెన్ బెంటో బాక్స్ ను ఆర్డర్ చేసింది, నేను సమానంగా రుచివున్న శాషిమి బాక్స్ ఆర్డర్ చెశాను.	1	simplicity	telugu
