anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ഇറച്ചിയുടെ പരുവവും രുചിയും മോശമായി കാണപ്പെട്ടു	ഇറച്ചിയുടെ പരുവം കൃത്യമായിരുന്നു	നിങ്ങൾ ഒരുപാട് യാത്ര ചെയ്യുകയാണെങ്കിൽ ഈ ഹോട്ടലിൽ താമസിക്കരുത്.	നിങ്ങൾ ഒരുപാട് യാത്ര ചെയ്യുകയാണെങ്കിൽ ഈ ഹോട്ടലിൽ താമസിക്കുക.	1	simplicity	malayalam
എന്നെ തിരികെ കൊണ്ടുവരാൻ അവർ കഠിനമായി ശ്രമിച്ചു, പക്ഷേ ഞാൻ നിരസിച്ചു.	അവർ ആദ്യമായി വിളിച്ചപ്പോൾ ഞാൻ മനസ്സോടെ തിരിച്ചു പോയി.	രണ്ടാം തവണ, അത്ര നല്ലതല്ല.	രണ്ടാം തവണ, ഇപ്പോഴും നല്ലത്.	1	simplicity	malayalam
എനിക്ക് ഭക്ഷണം ഇഷ്ടമാണ്... എന്നിരുന്നാലും ഇവിടുത്തെ സേവനം ഭീകരമാണ്.	എനിക്ക് ഭക്ഷണം ഇഷ്ടമാണ്... ഇവിടെയുള്ള സേവനവും ഗംഭീരമാണ്.	അത് വറുത്തതും വളരെ കട്ടിയുള്ളതുമായിരുന്നു	അത് നന്നായി പാകം ചെയ്തുിരുന്നു.	1	simplicity	malayalam
ഇനിയൊരിക്കലും ഞാൻ ഈ സ്ഥലത്തേക്ക് മടങ്ങില്ല എന്ന് പറയേണ്ടതില്ലല്ലോ.	ഞാൻ വീണ്ടും ഈ സ്ഥലത്തേക്ക് മടങ്ങുമെന്ന് പറയേണ്ടതില്ലല്ലോ.	ഈ സ്ഥലം ജീവിക്കാൻ ഭയാനകമാണ് !	ഈ സ്ഥലം താമസിക്കാൻ ഒരു മികച്ച സ്ഥലമാണ് !	1	simplicity	malayalam
അത് അത്ര നല്ലതല്ലാത്തതിനാൽ ഞാൻ അവിടെ നിന്ന് പോകാൻ ആഗ്രഹിച്ചു.	അത് വളരെ നല്ലതായിരുന്നു, അവിടെ നിന്ന് പോകാൻ ഞാൻ ആഗ്രഹിച്ചില്ല.	എന്നിരുന്നാലും, മറ്റെല്ലാവരും അവരുടെ നഖങ്ങൾ പൂർത്തിയാക്കിയ ശേഷം പണം നൽകി.	എല്ലാവരും ഒരേ സമയം പണമടച്ചു.	1	simplicity	malayalam
ഇഷ്ടപെട്ട പഴയതിൽ നിന്നും നിരാശാജനകമാണ്	ഇഷ്ടപെട്ട പഴയതിൽ നിന്നും വളരെ സംതൃപ്തനാണ്.	ഭയാനകമായ, ഭയാനകമായ, ഭയാനകമായ സേവനം!	ഇത്രയും മഹത്തായ സേവനം, എത്ര പ്രശംസിച്ചാലും മതിയാകില്ല.	1	simplicity	malayalam
വിളിയില്ല ഒന്നുമില്ല	അവർ സഹായത്തിനായി വിളിച്ചു	എനിക്ക് ഒന്നിൽ താഴെ നക്ഷത്രം നൽകാൻ കഴിഞ്ഞെങ്കിൽ എന്ന് ഞാൻ ആഗ്രഹിക്കുന്നു.	നൽകാൻ കൂടുതൽ നക്ഷത്രങ്ങൾ ഉണ്ടായിരുന്നെങ്കിൽ എന്ന് ഞാൻ ആഗ്രഹിക്കുന്നു.	1	simplicity	malayalam
ഭക്ഷണം തണുത്തതായിരുന്നു (ഇപ്പോഴും തണുത്തുറഞ്ഞിരുന്നു), എനിക്ക് എല്ലുകൾ കിട്ടിയിരുന്നു .	ഭക്ഷണം ചൂടുള്ളതായിരുന്നു (പുതിയതായിരുന്നു) എനിക്ക് എല്ലുകൾ കിട്ടിയിരുന്നു .	നിങ്ങളുടെ നടുമുറ്റം തെക്ക് അഭിമുഖമാണെങ്കിൽ, നിങ്ങൾക്ക് ഭാഗ്യമില്ല.	നിങ്ങളുടെ നടുമുറ്റം തെക്ക് അഭിമുഖമാണെങ്കിൽ, നിങ്ങൾ ഭാഗ്യവാനാണ്.	1	simplicity	malayalam
ചൗമീൻ വളരെ മൃദുലവും വിചിത്രമായ ആകൃതി ഉള്ളതായിരുന്നു.	ചൗമീന് നല്ല ആകൃതിയുണ്ടായിരുന്നു .	അവർ ഭയങ്കര തിരക്കുകൂട്ടുന്നു, ഉപഭോക്താക്കളെ ശ്രദ്ധിക്കുന്നില്ല.	അവർ ഉപഭോക്താക്കളെ വളരെയധികം ശ്രദ്ധിക്കുന്നു.	1	simplicity	malayalam
സ്‌കോട്ട്‌സ്‌ഡെയ്‌ലിൽ മോശമായ ഒരു തിരഞ്ഞെടുപ്പ് നിങ്ങൾ കണ്ടെത്തുകയില്ല.	സ്കോട്ട്‌സ്‌ഡെയ്‌ലിൽ നിങ്ങൾക്ക് ഒരു മികച്ച തിരഞ്ഞെടുപ്പ് കണ്ടെത്താൻ കഴിയില്ല.	വളരെ സങ്കടമുണ്ട് പക്ഷെ ഞാൻ ഇനി തിരിച്ചു പോകുന്നില്ല.	വളരെ സങ്കടത്തോടെ ഞാൻ വീണ്ടും മടങ്ങുകയാണ്.	1	simplicity	malayalam
എന്റെ ജാക്കും കോക്കിനും കാര്യമായ കുറവുണ്ടായിരുന്നു.	എന്റെ ജാക്കും കോക്കും വല്ലാതെ പൊട്ടിത്തെറിച്ചുകൊണ്ടിരുന്നു.	ഞാൻ രുചിയില്ലാത്ത ഗാർളിക് ബ്രെഡും പച്ചക്കറികൾക്കൊപ്പം ഫെറ്റൂസിൻ ആൽഫ്രെഡോ പാസ്തയും ഓർഡർ ചെയ്തു.	ഞാൻ രുചികരമായ ഗാർളിക് ബ്രെഡും പച്ചക്കറികളോടൊപ്പം ഫെറ്റൂസിൻ ആൽഫ്രെഡോ പാസ്തയും ഓർഡർ ചെയ്തു.	1	simplicity	malayalam
ഇത് വളരെ വൃത്തിയുള്ള പാർക്കുമല്ല.	വളരെ വൃത്തിയുള്ള പാർക്ക് കൂടിയാണിത്.	അത്ര നല്ല ഭക്ഷണവും സേവനവുമല്ല.	നല്ല ഭക്ഷണവും സേവനവും	1	simplicity	malayalam
കാത്തിരിക്കുമ്പോൾ എനിക്ക് ഒരു സോഡ വേണമെങ്കിൽ അവൾ എനിക്ക് ഒരു കോഫി വാഗ്ദാനം ചെയ്തു	ഞാൻ കാത്തുനിൽക്കുമ്പോൾ അവൾ എനിക്ക് ഉന്മേഷദായകമായ ഒരു സോഡ വാഗ്ദാനം ചെയ്തു	ഏറ്റവും സാധാരണമായ ചില ഭാഗങ്ങൾ അവ സംഭരിക്കുന്നില്ല.	അവർ എല്ലാം സംഭരിക്കുന്നു.	1	simplicity	malayalam
എല്ലാവരും ഭക്ഷണം കഴിച്ചു കഴിയുന്നതുവരെ ആ വ്യക്തിക്ക് ഭക്ഷണം ലഭിച്ചില്ല.	ആ വ്യക്തി മറ്റെല്ലാവർക്കുമൊപ്പം ഭക്ഷണം സ്വീകരിച്ചു.	മൊത്തത്തിലുള്ള വില ഫ്രൈകളുമായി മത്സരിക്കുന്നില്ല. 	മൊത്തത്തിലുള്ള വില ഫ്രൈസിന് തുല്യമാണ്.	1	simplicity	malayalam
ഉരുകിയ പ്ലാസ്റ്റിക് പോലെ രുചിയുണ്ടായിരുന്ന ഇതിന് അതേ കഠിനമായ സ്ഥിരതയുണ്ടായിരുന്നു.	അതിന് അതിശയകരമായ രുചിയും മികച്ച സ്ഥിരതയും ഉണ്ടായിരുന്നു.	നല്ല തിരക്കാണ് , നല്ല സമയം ചെലവഴിക്കാൻ അവസരം കിട്ടാൻ പ്രയാസമാണ് . 	ഒരിക്കലും തിരക്കില്ല, നല്ല സമയം ആസ്വദിക്കാൻ ധാരാളം അവസരങ്ങളുണ്ട്.	1	simplicity	malayalam
ഞാൻ ഇവിടെ പലതവണ ഭക്ഷണം കഴിച്ചിട്ടുണ്ട്, പക്ഷേ ഇന്നലത്തെ രാത്രിയിലെ ഭക്ഷണം പോലെ മോശമായിരുന്നില്ല.	ഞാൻ ഇവിടെ പലതവണ ഭക്ഷണം കഴിച്ചിട്ടുണ്ട്, പക്ഷേ ഇന്നലത്തെ രാത്രിയിലെ ഭക്ഷണം പോലെ മോശമായിരുന്നില്ല.	അവിടെയുള്ള തൊഴിലാളിക്ക് ഉപഭോക്താവിൽ നിന്ന് നുറുങ്ങുകൾ ലഭിക്കുമെന്ന് എനിക്കറിയില്ലായിരുന്നു.	തൊഴിലാളിക്ക് നുറുങ്ങുകൾ ലഭിക്കരുതെന്ന് അവർ വ്യക്തമായി സൂചിപ്പിച്ചു	1	simplicity	malayalam
ഒന്നും നല്ലതായിരുന്നില്ല എന്നതാണ് പ്രശ്നം.	എല്ലാം നല്ലതായിരുന്നു എന്നതാണ് പ്രശ്നം.	മൊത്തത്തിൽ, ഞാൻ ഈ സ്ഥലം അധികം ആസ്വദിക്കുന്നില്ല.	മൊത്തത്തിൽ, ഞാൻ ഈ സ്ഥലം വളരെ ആസ്വദിക്കുന്നു.	1	simplicity	malayalam
ഞാൻ ഒരു ഡസൻ ബാഗെൽ വാങ്ങുമ്പോൾ നിങ്ങൾ എന്നോട് എന്താണ് ഈടാക്കാൻ പോകുന്നത്?	ഞാൻ ഒരു ഡസൻ ബാഗെൽ വാങ്ങുമ്പോൾ തീർച്ചയായും നിങ്ങൾ എന്നോട് ന്യായമായ നിരക്ക് ഈടാക്കും.	റൊട്ടി നനഞ്ഞിരുന്നു, മുക്കി തിന്നാൻ പറ്റാത്തതായിരുന്നു.	റൊട്ടി അതിശയകരവും മുക്കി തിന്നാൻ പറ്റുന്നതുമായിരുന്നു .	1	simplicity	malayalam
മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ഇത് വളരെ മോശമാണ്.	സസന്തോഷം, അത് മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ആയിരുന്നില്ല.	ഐസ്ക്രീം വളരെ സാധാരണമായിരുന്നു	ഐസ്ക്രീം പോലും വളരെ അതുല്യവും നല്ലതുമായിരുന്നു.	1	simplicity	malayalam
പക്ഷേ അവിടം അപ്രിയവും ചൂടും ആയിരുന്നു.	അതിമനോഹരമായിരുന്നു അവിടെ.	പിറ്റേന്ന് രാത്രി ഞാൻ വളരെ അസ്വസ്ഥനായിരുന്നു	പിറ്റേന്ന് രാത്രി എനിക്ക് സുഖം തോന്നി.	1	simplicity	malayalam
ഇല്ല, ഞങ്ങൾ നാളെ ഒരു മത്സരക്കളി നടത്താൻ പോകുന്നു.	അതെ, ഞങ്ങൾ നാളെ ഒരു മത്സരക്കളി നടത്താൻ പോകുന്നു.	എക്സിക്യൂട്ടീവ് ഷെഫുകൾ ഗുഡ് മോർണിംഗ് പോലും പറയാതെ നടക്കും.	പറയാതെ നടക്കും. എക്‌സിക്യൂട്ടീവ് ഷെഫുകൾ നല്ലവരായിരുന്നു, പലപ്പോഴും ഞങ്ങളോട് ഗുഡ് മോർണിംഗ് പറഞ്ഞു.	1	simplicity	malayalam
ഈ സാൻഡ്‌വിച്ച് ഷോപ്പിന് സംഭവിച്ചത് സങ്കടകരമാണ്.	ഈ സാൻഡ്‌വിച്ച് ഷോപ്പിന് നല്ലത് സംഭവിച്ചത്.	ക്യാഷ് രജിസ്റ്റർ ഏരിയ ഒഴിഞ്ഞുകിടക്കുവാരുന്നു , കടയുടെ മുൻവശം ആരും ശ്രദ്ധിക്കുന്നുണ്ടായിരുന്നില്ല .	ക്യാഷ് രജിസ്റ്റർ ഏരിയയും കടയുടെ മുൻവശവും നന്നായി ശ്രദ്ധിക്കുന്നുണ്ടായിരുന്നു .	1	simplicity	malayalam
കൂടാതെ ആ ചേട്ടന് സുഹൃത്തിന് എങ്ങനെ പ്രവർത്തിക്കണമെന്ന് പോലും അറിയില്ലായിരുന്നു.	കൂടാതെ ആ സുഹൃത്തിന് കമ്പ്യൂട്ടർ എങ്ങനെ പ്രവർത്തിക്കണമെന്ന് അറിയാമായിരുന്നു.	അസുവിന് അടുത്തുള്ള റെസ്റ്റോറന്റുകൾ കൈകാര്യം ചെയ്യാൻ തോന്നിയില്ല.	അസുവിന് അടുത്തുള്ള റെസ്റ്റോറന്റുകൾ അനുഭവിക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു.	1	simplicity	malayalam
ഇതിന് അമിത വിലയാണ് (അവർ വിളമ്പുന്നതുമായി താരതമ്യപ്പെടുത്തുക!)	ഇത് വളരെ കുറവാണ് (അവർ വിളമ്പുന്നതുമായി താരതമ്യം ചെയ്യുക!)	നിങ്ങൾ ഇരുന്നില്ലെങ്കിൽ ഓർഡർ ചെയ്യാൻ വേവലാതിപ്പെടേണ്ട .	നിങ്ങൾ ഇരുന്നില്ലെങ്കിലും എന്തെങ്കിലും ഓർഡർ ചെയ്യുക.	1	simplicity	malayalam
അവസാനം മാനേജർ വന്നപ്പോൾ അയാൾ പരുഷമായി പെരുമാറുകയും പുറത്താക്കുകയും ചെയ്തു!	മാനേജർ സൗഹൃദവും സഹാനുഭൂതിയും ഉള്ളവനായിരുന്നു.	അവർ ഡെലിവറി ചെയ്തയുടനെ ഞാൻ ഉഷാറായി	അവർ ഡെലിവറി ചെയ്തയുടനെ ഞാൻ ഭയപ്പെട്ടു.	1	simplicity	malayalam
അവർക്ക് നിങ്ങളെ വളരെ വേഗത്തിൽ എത്തിക്കാൻ ഒരു കാരണമുണ്ട്.	ഈ സ്ഥലം ഏറ്റവും ആവശ്യമുള്ള സ്ഥലമാണ്.	ഒടുവിൽ പുറത്തുവന്നപ്പോൾ അത് മോശമായി.	അത് പുറത്തുവന്നപ്പോൾ ഗംഭീരമായിരുന്നു.	1	simplicity	malayalam
എനിക്ക് അവരിൽ നിന്ന് ഒരു ഡെലിവറി ഓർഡർ ലഭിച്ചു, പ്രധാനമായി എന്റെ പണം നഷ്ടമായി.	എനിക്ക് അവരിൽ നിന്ന് ഒരു ഡെലിവറി ഓർഡർ ലഭിച്ചു, അത് ശരിക്കും ധനനഷ്ടമായിരുന്നില്ല	ഇക്കാരണത്താൽ, ഞാൻ മടങ്ങിവരില്ല.	ഇക്കാരണത്താൽ, ഞാൻ മടങ്ങിവരും.	1	simplicity	malayalam
വിലകൾ വെറും ലഘുവ്യാപാരം മാത്രമാണ്.	വില ലഘുവ്യാപാരത്തെക്കാൾ മികച്ചതാണ്.	അവർ വാഗ്‌ദാനത്തിനും കീഴ്‌വഴക്കത്തിനുമപ്പുറം അടിവരയിടുന്നു.	അവർ തങ്ങളുടെ വാഗ്ദാനങ്ങൾ പാലിക്കുകയും നന്നായി നിറവേറ്റുകയും ചെയ്യുന്നു.	1	simplicity	malayalam
ഇന്നലത്തെ എണ്ണയുടെ മണവും രുചിയും ഉണ്ടായിരുന്നു.	അതിന് അതിമനോഹരമായ മണവും രുചിയും ഉണ്ടായിരുന്നു.	എന്റെ പാഡ് തായ് ബാർബിക്യൂ സോസിനൊപ്പം തായ് റൈസ് നൂഡിൽസ് പോലെ രുചിച്ചു.	പാഡ് തായ് കുറച്ചുകാലമായി എനിക്ക് ലഭിച്ചതിൽ വച്ച് ഏറ്റവും മികച്ച രുചിയായിരുന്നു.	1	simplicity	malayalam
താഴ്വരയിലുടനീളം ഈ റെസ്റ്റോറന്റുകൾ അടച്ചുപൂട്ടുന്നതിൽ അതിശയിക്കാനില്ല.	ഈ റെസ്റ്റോറന്റുകൾ താഴ്വരയിലുടനീളം തുറക്കുന്നതിൽ അതിശയിക്കാനില്ല.	എന്റെ ജന്മദിന സമ്മാനം ഉപയോഗിക്കാൻ കഴിയാഞ്ഞതിൽ ഞാൻ തീർച്ചയായും നിരാശനാണ് !	എന്റെ ജന്മദിന സമ്മാനം ഉപയോഗിക്കാൻ കഴിയാഞ്ഞതിൽ ഞാൻ തീർച്ചയായും നിരാശനല്ല .	1	simplicity	malayalam
ആദ്യത്തെ കടി കഴിഞ്ഞപ്പോൾ നിങ്ങൾക്ക് വിശപ്പ് തീരെയില്ല.	ആദ്യത്തെ കടി കഴിഞ്ഞാൽ നിങ്ങൾ വീണ്ടും ആവശ്യപ്പെടും!	ഡെസേർട് പുറകെ ഉണ്ടായിരുന്നു,പക്ഷെ പ്രേത്യേകതയുണ്ടായിരുന്നില്ല	ഡെസേർട് പുറകെ ഉണ്ടായിരുന്നു, അതിന് പ്രേത്യേകതയുണ്ടായിരുന്നു	1	simplicity	malayalam
എന്റെയും അവരുടെയും സമയം എത്ര പാഴായിപ്പോയി.	എന്റെ സമയം എത്ര മനോഹരമായി ഉപയോഗിച്ചു.	ഉപകരണങ്ങൾ വളരെ പഴയതും വൃത്തികെട്ടതുമാണ്.	ഉപകരണങ്ങൾ വളരെ പുതിയതും മികച്ചതുമാണ്.	1	simplicity	malayalam
അസോസിയേറ്റ്സ് പ്രോഗ്രാം ഇനി ഒരു അവസരമല്ല.	അസോസിയേറ്റ്സ് പ്രോഗ്രാം ഇപ്പോഴും ഒരു അവസരമായിരിക്കാം .	ഈ വൃത്തികേട് എനിക്ക് എന്റെ സൂപ്പിനായി വോൺടൺ ക്രാക്കർസ് തന്നു.	എന്റെ സൂപ്പിനായി എനിക്ക് രുചികരമായ ക്രാക്കർസ് ഉണ്ടായിരുന്നു.	1	simplicity	malayalam
ഈ പ്രദേശങ്ങളിലെ മോശം സേവനം ഞങ്ങളുടെ സന്ദർശനത്തെ ശരിക്കും ബാധിച്ചു .	ഈ പ്രദേശങ്ങളിലെ നല്ല സേവനം, ഞങ്ങളുടെ സന്ദർശനം ശരിക്കും അത്ഭുതകരമാക്കി.	ഈ റെസ്റ്റോറന്റിന് ശ്രേഷ്ഠത ഇല്ലെന്ന് ഇത് കാണിക്കുന്നു.	ഈ റെസ്റ്റോറന്റിന് ഒരുപാട് ശൈലികൾ ഉണ്ട്	1	simplicity	malayalam
എനിക്ക് ഉണ്ടായിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മോശം ഉപഭോക്തൃ സേവനം.	എനിക്ക് ഇതുവരെ ലഭിച്ചിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മികച്ച ഉപഭോക്തൃ സേവനം.	നല്ല ഡെലി ഫുഡ് എന്താണെന്നതും അവർ മറന്ന്പോയി .	നല്ല ഡെലി ഫുഡ് എന്താണെന്ന് അവർക്കറിയാം.	1	simplicity	malayalam
ക്രമീകരണത്തിനായി തിരികെ പോയി, ഇപ്പോഴും തെറ്റാണെന്ന് തിരിച്ചറിഞ്ഞു.	ഒരു ക്രമീകരണത്തിനായി പോയി, എല്ലാം ശരിയായി.	പുതിയ ഉടമസ്ഥൻ നീചനാണെന്ന് ഞാൻ കേട്ടു, പക്ഷെ എനിക്ക് വിശദാംശങ്ങൾ അറിയില്ല .	പുതിയ ഉടമസ്ഥൻ മഹാനാണെന്ന് ഞാൻ കേട്ടു, പക്ഷെ എനിക്ക് വിശദാംശങ്ങൾ അറിയില്ല .	1	simplicity	malayalam
ഞാന് എന്റെ സഹപ്രവർത്തകന്റെ കൂടെ ഇല്ലായിരുന്നുവെങ്കിൽ , ഞാൻ പുറത്തേക്ക് പോകുമായിരുന്നു .	ഞാനും എന്റെ സഹപ്രവർത്തകനും ഇവിടെ സമയം ആസ്വദിച്ചു.	എന്തുകൊണ്ടാണ് ഞാൻ വ്യത്യസ്തമായ എന്തെങ്കിലും പ്രതീക്ഷിച്ചതെന്ന് എനിക്കറിയില്ല.	ഇതാണ് ഞാൻ പ്രതീക്ഷിച്ചത്!	1	simplicity	malayalam
അതല്ലാതെ, ഇവിടുത്തെ ഭക്ഷണം വളരെ ഘനമായിരുന്നു .	അതല്ലാതെ, ഇവിടുത്തെ ഭക്ഷണം വളരെ മികച്ചതാണ്.	എന്റെ അമ്മ രുചിയില്ലാത്ത തെരിയാക്കി ചിക്കൻ ബെന്റോ ബോക്‌സും ഞാൻ മോശമായ സാഷിമി ബോക്‌സും ഓർഡർ ചെയ്തു,	എന്റെ അമ്മ സ്വാദിഷ്ടമായ തെരിയാക്കി ചിക്കൻ ബെന്റോ ബോക്‌സും ഞാൻ അതുപോലെ തന്നെ രുചിയുള്ള സാഷിമി ബോക്‌സും ഓർഡർ ചെയ്തു.	1	simplicity	malayalam
രാ സുഷി, നീ എനിക്ക് വളരെ മോശമാണ്.	രാ സുഷി, നിങ്ങൾ എനിക്ക് വളരെ അത്ഭുതകരമാണ്.	താഴ്‌വരയിലെ ഏറ്റവും മോശമായ സ്ഥലമാണിത്.	താഴ്വരയിലെ രത്നങ്ങളിൽ ഒന്ന്.	1	simplicity	malayalam
പക്ഷേ, യഥാർത്ഥത്തിൽ വന്ന കാര്യങ്ങളിൽ അയാൾ വളരെ നിരാശനായിരുന്നു.	വന്ന കാര്യങ്ങളിൽ അയാൾ സന്തുഷ്ടനായിരുന്നു .	വിലയിൽ മിസോ സൂപ്പും ഒരു ചെറിയ സാലഡും ഉൾപ്പെടുത്തി .	ഭാഗ്യവശാൽ വിലയിൽ മിസോ സൂപ്പും ഒരു ചെറിയ സാലഡും ഉൾപ്പെടുത്തിയില്ല.	1	simplicity	malayalam
ഒരുപക്ഷെ അത് നിരാശാജനകവുമാണ് !	ഒരുപക്ഷെ അത് നിരാശാജനകവുമല്ല !	അവർക്ക് സൈറ്റിൽ ഒരു ജലധാര യന്ത്രം ഉണ്ടായിരുന്നില്ലേ?	അവർക്ക് സൈറ്റിൽ ഒരു ജലധാര യന്ത്രം ഉണ്ടെന്ന് ഞാൻ വാതുവെക്കുന്നു!	1	simplicity	malayalam
ഇല്ല, വഴി വളരെ മോശമാണ്.	അതെ വഴി നല്ലതാണ്	എന്റെ ``ചൂടുള്ള'' സബ് തണുത്തതും ഇറച്ചി വെള്ളമൂര്‍ന്നതുമായിരുന്നു.	എന്റെ ``ചൂടുള്ള'' സബ് ചൂടും, ഇറച്ചി മൃദുവായിരുന്നു.	1	simplicity	malayalam
ഞങ്ങൾ ഈ സ്ഥലം വീണ്ടും ഉപയോഗിക്കില്ല.	ഞങ്ങൾ ഈ സ്ഥലം വീണ്ടും ഉപയോഗിക്കും.	നിങ്ങൾ ഒരു റേറ്റിംഗ് നൽകേണ്ടതിനാൽ അവർക്ക് ഒരു നക്ഷത്രം മാത്രമാണ് ലഭിച്ചത്.	അവർക്ക് അഞ്ച് നക്ഷത്രങ്ങൾ ലഭിച്ചു	1	simplicity	malayalam
ഒന്നിനുപുറകെ ഒന്നായി തകർന്ന കാര്യങ്ങൾ അവർ അഭിസംബോധന ചെയ്യാൻ ശ്രദ്ധിക്കുന്നില്ല.	തകർന്ന എല്ലാ വസ്തുക്കളെയും അവർ അഭിസംബോധന ചെയ്തു.	ഞാൻ ശ്രമിച്ചിട്ടും ഫലമുണ്ടായില്ല.	ഞാൻ വളരെയധികം വിജയിക്കാൻ ശ്രമിച്ചു.	1	simplicity	malayalam
ഈ ദിവസങ്ങളിൽ സേവനം ശരാശരിയായിരുന്നെങ്കിലും മോശം ഭക്ഷണപാനീയങ്ങങ്ങളുടെ പ്രശ്നം പരിഹരിക്കാൻ കഴിഞ്ഞില്ല .	സേവനവും ഭക്ഷണവും പാനീയവും ശരാശരിയേക്കാൾ കൂടുതലായിരുന്നു.	മെക്കാനിക്സ് പതിവുപോലെ വളരെ കലാഭിരുചിയുളളവന്‍ ആണ്.	മെക്കാനിക്സ് പതിവുപോലെ വളരെ പ്രവർത്തിപരിചയമുള്ള ആളാണ് .	1	simplicity	malayalam
ഭക്ഷണം മറ്റ് സ്ഥലങ്ങളെപ്പോലെ മികച്ചതല്ല.	ഭക്ഷണം കേവലം നല്ലതാണ്	ഈ സ്റ്റാർബക്കിലേക്ക് ഞാൻ ആരെയും ശുപാർശ ചെയ്യുന്നില്ല.	ഈ സ്റ്റാർബക്സ് പരീക്ഷിക്കാൻ ഞാൻ എല്ലാവരോടും ശുപാർശ ചെയ്യുന്നു.	1	simplicity	malayalam
