anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
खाना पुराना आउ बासी हल!	खाना बड़ी ताजा आउ अद्भुत हे!	एगो कड़ा स्टेक, छोटा झींगा आउ एगो मँझिला अकार के एनचिलाडा।	एगो स्टेक, झींगा आउ एगो एनचिलाडा।	1	simplicity	magahi
हम ई सैलून के अनुसंसा नऽ करऽ हि काहेकि कलाकरबा भीर कोई परतिभा नऽ हे।	हम ई सैलून आउ बढ़ियाँ परतिभासाली स्टाइलिस्ट एंजेल के बड़ी अनुसंसा करऽ हि।	सुजैन आउ ओकर करमचारी बड़ी खराब हलन!	सुजैन आउ ओकर करमचारी बड़ी बढ़ियाँ हलन!	1	simplicity	magahi
खनमा हमेसा बासी हई ।	खाना हमेसा ताजा हे।	एकर अलाबा उ दाम बड़ी जादे रखले हे, तू कइसे जा सकऽ हे ?	एकर अलाबा उ दाम बड़ी अच्छा रखले हे, तू कइसे नऽ जैमही?	1	simplicity	magahi
साँझ के 7 बजे बइठे ला अगना एगो मजेदार जगह नऽ हे।	साँझ के 7 बजे बइठे ला अगना एगो मजेदार जगह हे।	दाम अच्छा नऽ हल आउ एकर लायक नऽ हल।	दाम सबसे अच्छा आउ एकर लायक हल।	1	simplicity	magahi
हम ई दोकान के अनुसंसा नऽ करम।	हम ई दोकान के बड़ि जादे अनुसंसा करऽ हि।	ई बड़ी खराब पिज्जा हई!	ई बड़ी अच्छा पिज्जा हई!	1	simplicity	magahi
ब्रंच बड़ी खराब हलई, ओकर गुंबत्ता आउ चुनाब से परभाबीत नऽ होलि ।	बड़ी अच्छा ब्रंच, चयन आउ गुनबत्ता से परभाबित होएली ।	सर्बीस ओतना बढ़ियाँ नऽ हल आउ कर्मचारियन भी मिलनसारनऽ हल।	सर्बीस बढ़ियाँ बढ़ियाँ हल आउ कर्मचारिया बड़ी मिलनसार हल।	1	simplicity	magahi
खराब करमचारी आउ बेसबाद खाना ।	बढ़ियाँ कर्मचारी आउ बढ़ियाँ खाना।	हम ई जगहिया नियमित जाए बला ग्राहक बनेला मजबूर हि ।	हम ई जगहिया नियमित जाए बला ग्राहक हि।	1	simplicity	magahi
कुल मिलाके बास्तव में खाना आउ सर्बीस के गुनवत्ता ओतना बढ़ियाँ नऽ हल।	कुल मिलाके बास्तव में अच्छा गुनवत्ता बला खाना आउ सर्बीस ।	जउन औरतिया आज हमर मदद कैलक उ नऽ तो मिलनसार आउ नऽ तो जानकार हल।	जउन औरतिया आज हमर मदद कैलक उ बड़ी मिलनसार आउ जानकार हल।	1	simplicity	magahi
सरसों बीफ के पसलि खाए से जरूर बचऽ ।	सरसों बीफ के पसलि जरूरी खा ।	ई बेबसाय में कोई दुर्लभ चीज नऽ हे।	ई बेबसाय में एगो दुर्लभ खोज हे।	1	simplicity	magahi
फायरकरेकर झींगा आउ बत्तखे सूची में खाली बढ़ियाँ हे।	पटाखा झींगा आउ बत्तख भी हर घड़ी बढ़ियाँ बढ़ियाँ रहऽ हे।	हलाकि उपहार खरीदारी ला एकदम खराब स्थान!	गिफ्ट खरीद ला एकदम सही जगह!	1	simplicity	magahi
ओखनी स्कूल तक नऽ पहुचाबऽ हथ!	ओखनी स्कूल तक में पहूंचा देतई!	हम जे सब के भी ओखनी भीर भेजली हे ओखनी खाली खराब फीडबैक देलक हे!	हम जे सब के भी ओखनी भीर भेजली हे उ सब के खाली सुखद विचार हे!	1	simplicity	magahi
सब कुछ बड़ी बासी आउ बेसबाद हल।	ओखनी के छोटका कौलजोन सही में तनी गो हई!	ओखनी ई क्षेत्र में सबसे महंगा दाम में दे हे ।	ओखनी ई क्षेत्र में सबसे बढ़ियाँ दाम में दे हे ।	1	simplicity	magahi
कोई अदमी मजा नऽ लेलक आउ हमनी के पूरा समूह से खाली निंदा बटोरलक।	सब अदमी मजा लेलक आउ हमनी के पूरा समूह से परसंसा बटोरलक।	बर्गर पसंद न आएल, हम जलापियो रेंच बर्गर खैली हल, ई खराब हल।	बर्गर बढ़ियाँ पसंद आएल, हम जलापियो रेंच बर्गर खैली हल, ई सही में सबादिष्ट हल।	1	simplicity	magahi
टूटल पूल टेबुल आउ सस्ता ड्रिंक एकरा एगो उबाऊ रात बनैलक!	पूल टेबुल आउ सस्ता ड्रिंक एकरा एगो मजेदार रात बनाब हे!	दुनिया भर में घूमऽ हि तइओ भारतीय खाना के अच्छा तरह से नऽ जानऽ हि ।	दुनिया भर में घूमऽ हि आउ भारतीय खाना के अच्छा तरह से जानऽ हि ।	1	simplicity	magahi
हम इहाँ कार के सब जानकारी पैलि आउ ई खराब दिखित हे !	हमरा इहाँ अपन कार के सब जानकारी मिलल आउ ई बढ़ियाँ लगित हे!	खराब खाना आउ मंगलवार के पंख के दाम भी बड़ी बढ़ियाँ नऽ।	बढ़ियाँ खाना, मंगलवार के पंख के बढ़ियाँ दाम।	1	simplicity	magahi
कुल मिलाके बड़ी खराब!	कुल मिलाके बड़ी अच्छा!	डेली में सलाद आउ पस्ता जइसन चीज के बढ़ियाँ संग्रह नऽ हे।	डेली में सलाद आउ पस्ता जइसन चीज के बढ़ियाँ संग्रह।	1	simplicity	magahi
