anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
افسوس کے ساتھ، میں نے اپنا سرخ پرس اور تین جوڑے کالے جوتے اتار دیئے۔	خوشی سے اپنا لال پرس اور تین جوڑے کالے جوتے اتار دیئے۔	ہم دونوں نے اسے زیادہ پکا ہوا پایا-- اور کوئی مصالحہ نہیں۔	کھانا بالکل پکا ہوا تھا، اور بہت سی مسالا بھی۔	1	simplicity	urdu
بہرحال، ہمیں اپنی کافی مل گئی اور ہم اس مقام پر واپس نہیں جائیں گے۔	ہمارے پاس کافی ہے اور ہم واپس جانے کے بارے میں سوچیں گے۔	دالان میں چھت کا ایئر کنڈیشنر بہت بلند ہے۔	ماحول بہت پرسکون ہے.	1	simplicity	urdu
مجھے نہیں معلوم کہ میں کسی مختلف چیز کی توقع کیوں کر رہا تھا۔	یہ بالکل وہی ہے جس کی میں توقع کر رہا تھا!	ہم نے پوچھا کہ انتظار کب تک ہو گا، اس نے کہا کہ اسے یقین نہیں تھا۔	وہ میز کے لیے متوقع وقت کے ساتھ بہت اچھی تھی۔	1	simplicity	urdu
اس نے جو کچھ کیا وہ مجھے ادھر ادھر بھاگنا تھا اور جھوٹ بولا اور سب کچھ تھا۔	وہ بہت آگے تھی اور مجھے سب کچھ بتاتی تھی۔	فالفیل چکن نگٹس کی طرح لگ رہا تھا، اور اس میں ذائقہ کی کمی تھی۔	فالفیلز بہت حیرت انگیز تھے، اور ان کا ذائقہ بہت زیادہ تھا۔	1	simplicity	urdu
یہ بھی ایک بہت صاف پارک نہیں ہے.	یہ بھی ایک بہت صاف پارک ہے.	بہت اداس لیکن میں اب واپس نہیں جا رہا ہوں۔	بہت اداس اور میں دوبارہ واپس جا رہا ہوں۔	1	simplicity	urdu
یہ جگہ میرا پسندیدہ انڈین ریستوراں تھا۔	یہ جگہ اب بھی میرا پسندیدہ انڈین ریستوراں ہے۔	تم کیا کر رہے ہو	آپ بہت اچھا کر رہے ہیں۔	1	simplicity	urdu
میکینکس ہمیشہ کی طرح بہت شوقیہ ہیں۔	میکینکس ہمیشہ کی طرح بہت پیشہ ور ہیں۔	کوئی مسکراہٹ اور کوئی کسٹمر سروس نہیں ہے۔	مسکراہٹیں اور معیاری کسٹمر سروس کی کافی مقدار موجود تھی۔	1	simplicity	urdu
مزید برآں، مینو پر کوئی ساسیج یا بیکن نہیں ہے۔	مزید برآں، ساسیج اور بیکن کے بہت سارے اختیارات موجود ہیں۔	مجھے ایک پیغام چھوڑنا پڑا، اور انہوں نے مجھے کبھی واپس نہیں بلایا۔	مجھے ایک پیغام چھوڑنا پڑا، اور انہوں نے جلدی سے مجھے واپس بلایا۔	1	simplicity	urdu
میں دوبارہ کبھی دوسرا ایل وی بیگ نہیں خریدوں گا۔	میں ایک اور ایل وی بیگ لینے واپس آؤں گا۔	صرف گوشت اور روٹی تھی۔	گوشت اور روٹیوں کی وسیع اقسام موجود تھیں۔	1	simplicity	urdu
اس لیے میں نے کارڈ کی واپسی کے لیے کہا۔	لہذا، میں کارڈ کے لئے ادائیگی کرنے کے لئے خوش تھا.	چاؤمین بہت نرم تھا اور اس کی ساخت عجیب تھی۔	چاؤمین کی ساخت اچھی تھی۔	1	simplicity	urdu
یہ واقعی براؤن چاول نہیں ہے۔	یہ واقعی براؤن چاول ہے۔	وہ کچھ بھی کہتے ہیں، تحریری طور پر پوچھیں۔	وہ جو بھی کہتے ہیں، تحریری طور پر دیتے ہیں۔	1	simplicity	urdu
ان دنوں معیار بہت خراب ہے۔	ان دنوں معیار برابر برابر ہے۔	یہ سب ملوث افراد کے لیے شرمناک تھا، حالانکہ مجھے نہیں لگتا کہ اس نے محسوس کیا۔	یہ سب ملوث لوگوں کے لیے مزہ تھا	1	simplicity	urdu
ہم اپنا پیسہ کہیں اور خرچ کریں گے۔	ہم یقینی طور پر یہاں اپنا زیادہ پیسہ خرچ کریں گے۔	لیکن یہ حقیقت میں ویسے بھی اسٹاک میں نہیں ہوسکتا ہے۔	یہاں ہر چیز ہمیشہ اسٹاک میں رہتی ہے۔	1	simplicity	urdu
لیکن ان کی انوینٹری قابل اعتراض تھی!	ان کی انوینٹری اعلی درجے کی تھی، زبردست انتخاب	میں نے اسے بھی نہیں کھایا۔	میں نے یہ سب کھا لیا۔	1	simplicity	urdu
میرا پیڈ تھائی باربی کیو ساس کے ساتھ تھائی چاول کے نوڈلز کی طرح چکھتا ہے۔	پیڈ تھائی کا ذائقہ سب سے بہتر تھا جیسا کہ میں نے تھوڑی دیر میں کھایا ہے۔	شاید روٹی بلا معاوضہ پیش کی جائے۔	روٹی بلا معاوضہ پیش کی گئی۔	1	simplicity	urdu
