positive	negative	style_type	language
Sie umfasst die in der Erde gespeicherte Energie, soweit sie entzogen und genutzt werden kann, und zählt zu den regenerativen Energien.	Erdwärme ist die in der Erde gespeicherte Energie, wenn sie entzogen und genutzt werden kann. Die Erdwärme zählt zu den erneuerbaren Energien.	simplicity	German
Deshalb ist für jede der betroffenen Regionen gesondert zu prüfen, welche Faktoren für den Rückgang der Gletscher ursächlich und gegebenenfalls dominierend sind.	Die Ursachen für den Rückgang der Gletscher müssen deshalb für jede Region einzeln geprüft werden. Dann versteht man die Größe und Relevanz der Faktoren. 	simplicity	German
Wegen seiner dunklen Färbung reduziert Kryokonit wesentlich die Oberflächenreflexion des Sonnenlichts und beschleunigt oder initiiert damit das Schmelzen der Gletscher.	Wegen seiner dunklen Färbung vermindert Kryokonit die Oberflächenreflexion des Sonnenlichts sehr stark. Deshalb kommt es zu einer noch schnelleren Abschmelze der Gletscher.	simplicity	German
Globale Erwärmung ist der beobachtete und prognostizierte Trend zu einer im Vergleich zu den vorindustriellen Werten höheren globalen Durchschnittstemperatur mit Folgen wie steigenden Meeresspiegeln, Gletscherschmelze, Verschiebung von Klimazonen, Vegetationszonen und Lebensräumen, verändertes Auftreten von Niederschlägen, stärkere oder häufigere Wetterextreme wie Überschwemmungen, Stürme und Dürren, Ausbreitung von Parasiten und tropischen Krankheiten sowie mehr Umweltflüchtlingen.	Globale Erwärmung ist der beobachtete und vorhergesagte Trend zu einer höhreren weltweiten Durschnittstemperatur als vor der Industrialisierung. Folgen sind: Steigende Meeresspiegel, Gletscherschmelze, Verschiebung von Klimazonen, Vegetationszonen und Lebensräumen, verändertes Auftreten von Niederschlägen, stärkere oder häufigere Wetterextreme wie Überschwemmungen, Stürme und Dürren, Ausbreitung von Parasiten und tropischen Krankheiten sowie mehr Umweltflüchtlingen.	simplicity	German
Entscheidend für das Fortbestehen eines Gletschers ist seine Massenbilanz, die Differenz von Akkumulation (wie Schneefall, Ablagerung von Triebschnee und Lawinen, Kondensation von atmosphärischem Wasserdampf und Anfrieren von Regenwasser) und Ablation (Schmelze, Sublimation sowie Abbruch von Lawinen).	Damit ein Gletscher weiter besteht, ist seine Massen-Bilanz wichtig. Die Massenbilanz ist der Unterschied von Zuwachs durch Schneefall und Gefrieren von Regenwasser und das Abnehmen durch Schmelze und Abbrüche.	simplicity	German
Das ist nur etwa das Doppelte des Weltenergiebedarfs, was bedeutet, dass Erdwärmenutzung im großen Stil immer auf eine lokale Abkühlung des Gesteins hinausläuft.	Das ist nur etwa das Doppelte des Energiebedarfs der Welt. Das bedeutet, dass die Benutzung von Erdwärme immer dazu führt, dass an sich diesen Stellen das Gestein abkühlt.	simplicity	German
Das autoritäre Erziehungssystem dort widerstrebte ihm, und er blieb mehrfach sitzen.	Die befehlerische Erziehung dort gefiel ihm nicht und er blieb mehrfach sitzen.	simplicity	German
Aus den Ablagerungen von Sanden, Tonen und den Kalkgehäusen von Zooplankton in einem Urmeer entstanden zunächst Gesteine wie Sandstein, Schiefer und Kalkstein.	Aus den Sand-, Ton- und Kalkablagerungen in einem ehemaligen Meer entstanden zuerst Gesteine wie Sandstein, Schiefer und Kalkstein.	simplicity	German
Vergleichbare Stellen belegen eine sorgfältige Reinigung vor Gebeten und Opfern und die Sitte, dem Gast zunächst Wasser zu reichen, damit er sich seine Hände waschen könne und ihm anschließend ein Bad anzubieten.	Es gibt Schriften, die erzählen, dass es üblich war, sich vor Gebeten und Opfern gründlich zu waschen. Außerdem gab es eine Tradition, seinem Gast Wasser zum Händewaschen zu geben und ihm anzubieten, ein Bad zu nehmen.	simplicity	German
Das Bundesverfassungsgericht spricht dem Europäischen Parlament in seinem Urteil zum Lissabon-Vertrag vom 30. Juni 2009 nur eine eingeschränkte demokratische Legitimation zu und sieht seine Entscheidungskompetenzen bezüglich weiterer Schritte einer europäischen Integration dadurch begrenzt.	Das Bundesverfassungsgericht berechtigt das Europäische Parlament in seinem Urteil zum Lissabon-Vertrag (30. Juni 2009) nur zu wenigem. Dadurch sieht das Gericht die Entscheidungsfähigkeit des Parlamentes für die europäische Integration als begrenzt.	simplicity	German
Allerdings deckt die 14C-Methode nur einen relativ schmalen zeitlichen Bereich von 300 bis maximal 57.000 Jahren ab.	Mit der 14C-Methode kann man allerdings nur einen relativ kleinen Zeitraum untersuchen. Dieser reicht von 300 bis 57.000 Jahren. 	simplicity	German
Auf den Schlachtschiffen des I. Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.	Auf den Schlachtschiffen des ersten Geschwaders Thüringen ging ein Teil der Besatzung dazu über sich gegen den Kapitän zu stellen und zu meutern. Darüber hinaus beschädigten sie das Schiff absichtlich und machten es für den Einsatz untauglich. Das gleiche taten Teile der Matrosen des ersten Geschwaders Helgoland.	simplicity	German
Er wurde am 11. Mai 1910 unter Schutz gestellt, wird vom National Park Service verwaltet und dient wegen seiner langen Forschungsgeschichte als Referenzgebiet für die Erforschung der Klimageschichte und der globalen Erwärmung.	Der Park wurde am 11. Mai 1910 unter Schutz gestellt und wird vom National Park Service verwaltet. Er wurde schon lange erforscht. Deshalb wird er oft als Beispiel-Gebiet für die Erforschung der Geschichte des Klimas und der globalen Erwärmung genutzt.	simplicity	German
Nach dem 2007 erschienenen Vierten Sachstandsbericht der Zwischenstaatlichen Sachverständigengruppe über Klimaänderungen (IPCC) stieg die weltweite durchschnittliche Lufttemperatur in Bodennähe zwischen 1906 und 2005 um 0,74 °C (± 0,18 °C) an.	"Nach dem vierten Bericht in 2007 stieg die weltweite durchschnittliche Lufttemperatur in Bodennähe zwischen 1906 und 2005 um 0,74 Celsius (+-0,18 C) an._x000D_
Der Bericht wurde geschrieben von der IPCC, einer Umwelt-Gruppe für Kilmaänderungen. "	simplicity	German
In Pompeji gefundene Exemplare von frühen Klapp-Rasiermessern mit 12 Zentimeter langen trapezförmigen Klingen und Griffen aus Elfenbein gehörten als Luxusobjekte zum Hausstand höherer Schichten.	In Pompeji wurden frühe Klapp-Rasiermesser gefunden. Diese hatten 12 Zentimeter lange Klingen in der Form von einem Trapez und Griffe aus Elfenbein. Sie gehörten meistens reichen Leuten und waren Luxus-Objekte.	simplicity	German
Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.	Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen. Dadurch wurde Abfall zu einem bedeutenden Wirtschaftsgut. Dafür entstand der Ausdruck Sekundärrohstoff.	simplicity	German
Erleichtert wurde der Vorgang allein in Badestuben, in denen Wasser oder Dämpfe das Barthaar vor der Verwendung des Rasiermessers erweichten.	In Badstuben wurde das Barthaar mit Wasser oder Dämpfen vor dem Rasieren erweicht. Das erleichterte die Rasur mit dem Rasiermesser.	simplicity	German
Sie wurden in einem geschlossenen Kasten aufbewahrt und von einem eigens hierfür bestimmten Bruder vor der Verwendung geschärft.	Sie wurden in einem geschlossenen Kasten aufbewahrt. Ein hierfür bestimmter Mönch schärfte sie vor der Verwendung. 	simplicity	German
Außerdem waren bereits zahlreiche Heilquellen bekannt, von denen viele Göttern geweiht waren.	Zahlreiche Heilquellen waren bekannt. Diese wurden den Göttern geweiht.	simplicity	German
Ihm gelang es 1860, das französische Kinderlied Au clair de la lune mit Hilfe eines großen Trichters einzufangen und mit einer Membran, die die Schwingungen auf eine Schweineborste übertrug, auf eine rußgeschwärzte Walze zu kratzen.	1860 gelang es ihm, ein französisches Kinderlied mit Hilfe eines großen Trichters einzufangen. Eine Membran übertrug die Schwingungen auf eine Schweineborste. So wurde das Lied auf eine rußgeschwärzte Walze gekratzt.	simplicity	German
Auch der Gesamtenergieverbrauch bei der Wiederaufbereitung wird vielfach überschätzt.	Viele überschätzen den Gesamtenergieverbrauch bei der Wiederaufbereitung.	simplicity	German
Ein eher seltenes, komplett auf Würfel als Spielmaterial setzendes Spielprinzip ist das der Sammelwürfelspiele, bei denen man analog zu Sammelkartenspielen eine Vielzahl von Würfeln käuflich erwerben und taktisch einsetzen muss.	Sammelwürfelspiele sind Spiele, die nur Würfel benutzen. Bei diesen Spielen muss man wie bei Sammelkartenspielen Würfel kaufen und taktisch einsetzen.	simplicity	German
Als zweitgrößte Belastungszone ist der Kontakt zwischen Gesäß und Sattel anzusehen.	Neben den Füßen wird beim Radfahren auch das Gesäß belastet.	simplicity	German
Zu stark gezinkte Würfel verraten sich durch eine torkelnde Rollbewegung, was beim Einsatz eines Würfelbechers aber nicht auffällt.	Gezinkte Würfel rollen unregelmäßiger. Das fällt aber nicht auf, wenn man einen Würfelbecher benutzt.	simplicity	German
Während über die Ursachen der globalen Erwärmung weitgehend Einigkeit besteht[1] (hauptsächlich menschliche Emissionen von Treibhausgasen), werden ihre Folgen intensiv erörtert.	Über die Ursachen der globalen Erwärmung ist man sich weitgehend einig. Die Ursache sind hauptsächlich durch Menschen entstandene Treibhausgase. Die Folgen der globalen Erwärmung werden aber viel diskutiert.	simplicity	German
Der Westen unterliegt dem maritimen Einfluss des Pazifischen Ozeans mit gemäßigten Temperaturen und hohen Niederschlägen, während die Ostseite dem kontinentalen Klima zugehörig ist, das durch extreme jahreszeitliche Temperaturunterschiede und die für Nordamerika typischen Blizzards aus nördlichen Richtungen geprägt ist.	Durch den Einfluss des Pazifischen Ozeans unterliegt der Westen gemässigten Temperaturen und hohen Niederschlägen. Die Ostseite ist dem Landklima zugehörig. Es ist durch sehr starke jahreszeitliche Temperaturunterschiede geprägt. Aus nördlichen Richtungen kommen schwere Schneestürme. Diese sind für Nordamerika typisch.	simplicity	German
In Deutschland werden Infrastrukturmaßnahmen in Kombination mit Änderungen der familienbezogenen Transferleistungen und der Besteuerung insbesondere als wesentlich für eine Verringerung der Kinder- und Familienarmut genannt.	Um Kinder- und Familienarmut zu verringern, wurden in Deutschland viele Strukturen verändert. Es wurden Steuern und Förderungs-Gelder verändert.	simplicity	German
