anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	अबे कुत्तों के पिल्लो जब बिहार में बच्चे मर रहे थे तो तुम सूआर  बन कर गू खा रहे थे?	अबे जब बिहार में बच्चे मर रहे थे तो तुम कहाँ थे?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	मोदी सूअर का पीला भी तो चुप है 	मोदी भी तो चुप है	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	अगर नुकसान नही है तो फिर तुम भड़वों की तरह रंडी रोना क्यों रो रहे हो ?    	अगर नुकसान नही है तो फिर तुम तमाशा क्यों कर रहे हो ?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	मादरचोद दिल्ली सरकार की स्कूल की चर्चा करते हुए उस मुद्दे पर टिक नही पाया	वह दिल्ली सरकार की स्कूल की चर्चा करते हुए उस मुद्दे पर टिक नही पाया	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	मादरचोद उधर नेटवर्क का प्रॉब्लम है तो गांड मराने सिम कार्ड इश्यू करते हो उस एरिया में?	उधर नेटवर्क का प्रॉब्लम है तो सिम कार्ड क्यों इश्यू करते हो उस एरिया में?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	साले की शक्ल ही सूअर जैसी लग रही है। जैसा काम वैसी शक्ल । 	उसकी शक्ल ही बेकार सी लग रही है | जैसा काम वैसी शक्ल । 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	समस्या तुम जैसे मादरचोद ढोंगी पुजारी है।	समस्या तुम जैसे ढोंगी पुजारी है।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	रंडि के पैदाइस कुछ नहि बोलेगे ?	यह लोग कुछ नहि बोलेगे ?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	इस मधरजात को इतना मारो की दुबारा खुद की बहन को भी देखने मे इसके पसीने छुटे हरामी साला।	इसको ऐसा सबक सिखाओ कि किसी दूसरी औरत को कभी गंदी नजर से ना देखे |	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	इन सालों की गांड पर लात मार के बाहर कर देना चाहिए मादरचोद रास्ता जाम किये बैठा है	इन को जबरदस्ती बाहर कर देना चाहिए  रास्ता जाम किये बैठा है	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	चला है लोडा एक्सपर्ट बनने...	चला है एक्सपर्ट बनने...	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भड्वा, तल्वे चातु, कुत्ते से भी बडा कुत्ता देखना हो तो तुजे देख लेना चाहिये	अगर इस्से भी खराब इंसान देखना है तो तुम्हें देखना चाहिए	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	कभी तो अपने कॉम की गंदगी को साफ करो, हलाला, तहर्रूष, मुताह	कभी तो अपने कॉम की गंदगी को साफ करो	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	इस सुअर के बच्चे ने बहुत ही आपत्ती जनक भाषा का इस्तमाल किया है।	इस बेकार आदमी ने बहुत ही आपत्ती जनक भाषा का इस्तमाल किया है।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	सुवर कहि के इनकी भी बहन बेटियो के साथ नहीं होंना चाहिए यह सब 	बेकार आदमी इनकी भी बहन बेटियो के साथ नहीं होंना चाहिए यह सब	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	तुम लोग सालों नंगे कर के मारे जाओगे सुवर की औलाद	तुम लोगों का अंजाम अच्छा नहीं होगा 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	अगर ये भडवा गिरी है तो जो जसोदाबेन के साथ हो रहा है वो दलाली, भडवा गिरी  और अन्याय तीनों है जो आपके यहां हो रहा है	अगर ये गलत है तो जो जसोदाबेन के साथ हो रहा है वो पक्षपात, गलत और अन्याय तीनों है जो आपके यहां हो रहा है	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भोसडी बालो तुम ही अपनी बहनो को भेजते हो चुदबाने इन लिव-इन रिलेशनशिप के नाम पर	तुम ही अपनी बहनो को लिव-इन रिलेशनशिप में रहने की इजाजत देते हो 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	सूअर के पिछवाड़े मे और बाथरुम मे अपनी बेटी को ढूंढ रहा है	अपनी बेटी को हर जगह ढूंढ रहा है 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	काहे के प्रोफेशनल बे भड़वा गिरी और दलाली के ?	काहे के प्रोफेशनल बे गलत काम करने के ?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	और ये रोहित ने घुसेड़ा पहला छक्का गांड में..	और ये रोहित ने मारा पहला जबरदस्त छक्का..	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	एड्रेस पर भोसड़ी के भेज रहा हू 	एड्रेस पर तेरे भेज रहा हू 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भोंसड़ी के तेरे पिछवाड़े में कांग्रेस का पंजा पड़ेगा तो समझ मे आएगा	जब कांग्रेस जीतेगी तभी तुझे समझ मे आएगा 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	कुछ लोग तो अपने बायो मे फाउंडर तो ऎसे लिखेंगे कि जैसे कोई बड़ी सी कंपनी खोल रखी है. हट भेनचोद.	कुछ लोग तो अपने बायो मे फाउंडर तो ऎसे लिखेंगे कि जैसे कोई बड़ी सी कंपनी खोल रखी है.	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ये हराम का पिल्ला हरामखोर हरामी है जिस का खाता है उसी में ये हरामखोर छेद करता है।।	ये धोखेबाज जिस का खाता है उसी के साथ धोखा करता है।।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	तू जेएनयू में झांठ नहीं उखाड़ता भोसडीके	तू जेएनयू में कुछ नहीं कर पाता समझे	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ये हराम की खाने वाले पुलिस वाले जो गुनहगार उसको तो पकड़ नही पाती	ये भ्रष्ट पुलिस वाले जो गुनहगार उसको तो पकड़ नही पाती	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	अभिनेत्री ने अभिनय हराम बता फिल्में छोड़ीं। तो क्या सायरा,  शबाना,  सलमान,  शाहरुख , अमीर, आदि हरामी हैं ?	अभिनेत्री ने अभिनय हराम बता फिल्में छोड़ीं। तो क्या सायरा,  शबाना,  सलमान,  शाहरुख , अमीर, आदि गलत काम कर रहे हैं ?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	मूर्खो! ये घर में बैठकर कमेंट में किसी को गाली देना कौन सी बहादुरी है?	ये घर में बैठकर कमेंट में किसी को गाली देना कौन सी बहादुरी है?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भड़वे के पास कुत्ता जैसा नाक है हरामखोर पत्रकार	उस चापलूस पत्रकार को तुरंत सब कुछ पता चल जाता है 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	अब तो भेनचोद बेइज्जती को भी शर्म आ रही हो गई |	अब तो बेइज्जती को भी शर्म आ रही हो गई |	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ऐसे नीच, घटिया, दुष्ट, असुर, राक्षस, मनोवृति के व्यक्ति की जगह केवल पागलखाना	ऐसे बुरे व्यक्ति की जगह केवल पागलखाना	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	कमीना कातिल को चौराहे पर खड़ा करके गोली मार देनी चाहिये |	इस कत्ल के आरोपित पर कड़ी से कड़ी कार्रवाई करनी चाहिये |	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	इस हरामजदओ का हरामीपन के अलावा किसी बात से मतलब नहीं 	इसको बुरे काम के अलावा किसी बात से मतलब नहीं 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	थू है ऐसे लोगो पर, और समाज पर |	ऐसे लोगो और समाज पर शर्म आती है |	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भड़वा मीडिया ने भी इस घटना को नही दिखाया। 	पक्षपाती मीडिया ने भी इस घटना को नहीं दिखाया ।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	सूअर लोग अपना अस्तित्व बचाने में लगे हैं।।	बुरे लोग अपने अस्तित्व को बचाने में लगे हैं |	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भोसडीके सिर्फ तीन ही परिवार वर्षों तक शासन करते रहे।	सिर्फ तीन ही परिवार वर्षों तक शासन करते रहे।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	एक जैसा न समझ सबको, ओर तू गांड लेके बीच मे न आ	एक जैसा न समझ सबको, ओर तू बीच मे न आ	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	तो अच्छा होगा कि तुम अपनी हद मे रहो. बेटीचोद	अच्छा होगा कि तुम अपनी हद मे रहो	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भइया आपकी दलाली वाली पत्रकारिता ने जिस विचारधारा को बढ़ावा दिया है, उसी का असर है।	भइया आपकी खराब पत्रकारिता ने जिस विचारधारा को बढ़ावा दिया है, उसी का असर है।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	भैया ब्लॉक कर दिया मैंने तो इस नीच को,	भैया ब्लॉक कर दिया मैंने तो इस बेकर इंसान को	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	दोनों एक नंबर के हरामि हो	दोनों एक नंबर के बेकार आदमी हो 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	कायदे से आज थाला को बैटिंग का मौका नही मिलना चाहिए वरना थाला गाँड कूट देगा, इंडिया की  	कायदे से आज थाला को बैटिंग का मौका नही मिलना चाहिए वरना थाला इंडिया को हरवा देगा  	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ज़रा सुनिए कुछ लोगों का स्तर कितना गिरा हुआ है। हरामी नीच	ज़रा सुनिए कुछ लोगों का स्तर कितना गिरा हुआ है।	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	हरामी भाग गया मैदान छोड़ कर	वाह भाग गया मैदान छोड़ कर	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	आपने सिर्फ सत्ता की लालच में नफरत और हिंसा को पनपाया है। अब ड्रामेबाजी क्यों पलटु कुमार?	आपने सिर्फ सत्ता की लालच में नफरत और हिंसा को क्यों पनपाया है?	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ठोक ठोक के इतना गन्दी औलाद पैदा किया है	तुम्हारी औलाद अच्छी नहीं है 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	खुद का खून जला जला कर ये एनामिक होने को पूरी तरह से ततपर दिखते है	बात बात पर गुस्सा होने को पूरी तरह से ततपर दिखते है 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	उनमें एक ये टोटिचोर शामिल है !!!	उनमें एक ये बेकार आदमी शामिल है !!!	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	सरदाना जी थोड़ा कम जहर उगला करो।	सरदाना जी थोड़ा कम नफरत फैलाया करो  	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	तेरी मर्यादा को तेरी गांड में घुसेड़ दूंगा समझा बे!!  कुछ भी उटपटांग लिखते रहते हो ???	तेरी मर्यादा तुझे याद दिला देंगे बे!!  कुछ भी उटपटांग लिखते रहते हो ???	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	मरने दो इन हरामी लड़कियों को	मरने दो इन बुरी लड़कियों को 	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	नमक हरामी की हद पार हुई, सुधर जाओ  सुवरों	धोखा देने की सीमा ही पार हुई, सुधर जाओ धोखेबाजों	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	ये ममता भेन के लवडी तेरे गांड मे दम है तो बंगाल के बाहर एक छोटासा भी नमुना दीखादे	ये ममता तेरे मे दम है तो बंगाल के बाहर एक छोटासा भी नमुना दीखा दे	toxicity	hi
दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे	दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि जो जैसा हमारे साथ करें हम भी वैसा ही करें उसके साथ	हमारे टुकड़ों पर पलने वाले सूअर नमक हराम भडवे	हमारे टुकड़ों पर पलने वाले धोखेबाज	toxicity	hi
