anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
بيكيه ماعليه ياعمري صح انك شوي غبي بس عادي اهم شيء اشوفك ياعمري	بيكيه ماعليه ياعمري صح انك مو ذكي بس عادي اهم شيء اشوفك ياعمري	بكل القهر الظاهر في عينيها بكل الانكسار البادي عل محياها ألا لعنة الله عليكم فاظلم كما شئت لا نرجوك مرحمةً إنّا…	بكل القهر الظاهر في عينيها بكل الانكسار البادي عل محياها ألا حسابكم عند الله فاظلم كما شئت لا نرجوك مرحمةً إنّا…	1	toxic	ar
ليش بتنطرب وبتسكر لمن بتجيب سيرة الحذاء يا زلمي مع إن كل واحد بفش خلقو ع ذوقو حسب مفهومو ثقافتو وعقلو…	ليش بتنطرب وبتسكر لمن بتجيب سيرة هذا الشخص يا زلمي مع إن كل واحد بفش خلقو ع ذوقو حسب مفهومو ثقافتو وعقلو…	ياحسوفه تربية امك وابوك — الله يلعن امك وابوك 😂 😂	ياحسوفه تربية امك وابوك -😂 😂	1	toxic	ar
الله يلعن كس ام سخافتكم ي شراميط انفجار دمر نص بيروت سبب ضحايا و مفقودين تجون تسوون عليه نكت سافله مثلكم ؟ لكم مقا	اانفجار دمر نص بيروت سبب ضحايا و مفقودين تجون تسوون عليه نكت سافله؟ لكم مقا	وهل الشريف يسمع لكلام شراميط من هي اليسا	وهل الشريف يسمع لكلام ساقطات من هي اليسا	1	toxic	ar
هذا ما يحدث عندما يرسل الحمقى صبيا ليقوم بعمل الرجال	هذا ما يحدث عندما ترسل فتى ليقوم بعمل رجل	بوجود الڤار الغى الهدف اقسم بالله كذا كفاااايه يلعن امك من حكم	بوجود الڤار الغى الهدف اقسم بالله كذا كفاااايه با حكم	1	toxic	ar
أنت غبيا بما فيه الكفاية لفهم الدعابة.	أنت لست ذكيًا بما فيه الكفاية لفهم الدعابة.	اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى يا قحاب	اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى	1	toxic	ar
يا حمار لم نكن يوما تحت الاستعمار العثماني ، بل هزمناه في معركة قرب فاس…	لم نكن يوما تحت الاستعمار العثماني ، بل هزمناه في معركة قرب فاس…	حان الوقت لهؤلاء المهرجين للتقاعد.	حان الوقت لهؤلاء المنفذين للتقاعد.	1	toxic	ar
لا يوجد زعيم بالعالم يستخف بالشعوب العربيه مثل اردوغان. ياقردغان بدلاً من ان تسحب سفيرك بالامارات لماذا لاتسحب سفير…	لا يوجد زعيم بالعالم يستخف بالشعوب العربيه مثل اردوغان. ياأردغان بدلاً من ان تسحب سفيرك بالامارات لماذا لاتسحب سفير…	مرة أخرى، المزيد من الألعاب الليبرالية الغبية.	مرة أخرى، المزيد من الألعاب الليبرالية السخيفة.	1	toxic	ar
آمل أن يجدوهم ويشنقوهم عاليا	آمل أن يجدوهم ويضعوهم في العدالة	اذا الدوري البرتغالي دوري أغبياء دوريك وش ؟	اذا الدوري البرتغالي دوري مبتدئين دوريك وش ؟	1	toxic	ar
اجل الاشكال هذه تفوز يلعن ابوك يازمن وابوك يافساد 😡	اجل الاشكال هذه تفوز ما شاءالله على هيك ازمن وابوك يافساد 😡	هذول شراميط اعطينا اخبار الفقراء والايتام والعجزهه	هذول فاسدين اعطينا اخبار الفقراء والايتام والعجزهه	1	toxic	ar
حوثيه و الاستايل بعد لحجي 🤢🤢	حوثيه والاستايل بعد بسيط 🤢🤢	طب ايه واحنا رحنا فين يا شراميط	طب ايه واحنا رحنا فين	1	toxic	ar
ده قصر قردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي	ده قصر أردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي	يا بقرة واحنا فين رحنا؟	واحنا وين رحنا؟	1	toxic	ar
يلعن امك سيدي الحكم هههههه	سيدي الحكم هههههه	النقر على الرابط مع هذه القصة يجعلني أشعر بالغباء.	النقر على الرابط لهذه القصة يجعلني أشعر بالسوء	1	toxic	ar
أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى اقزام كنا نحسبهم وطنيين!	أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى ناس كنا نحسبهم وطنيين!	الرجاء تضمين كل الحماقات التي يفلت منها الحزب الديموقراطي أيضاً.	الرجاء تضمين كل الأمور التي يفلت منها الحزب الديموقراطي أيضاً.	1	toxic	ar
انسان غبي وردوك مفهاش احترام للى قدامك ومعرفش مستحمل تبقى كدا ازاى .	انسان سطحي وردوك مفهاش احترام للى قدامك ومعرفش مستحمل تبقى كدا ازاى .	على الاقل بس يأدون يا شراميط تصويتنا مايروح عالفاضي	على الاقل بس يأدون يا ناس تصويتنا مايروح عالفاضي	1	toxic	ar
وعمها يقول اخوك ممرض و محافظ عن صلاته م رح يكون متحرش و تغريدات عمها تفشللل تفكيره مره متخلف لدرجه…	وعمها يقول اخوك ممرض و محافظ عن صلاته م رح يكون متحرش و تغريدات عمها تفشللل تفكيره مره ساذج لدرجه…	أتمنى ان كل متخلف يمسك جوال حقه يعرف ايش قاعد يشوف او ايش قاعد يكتب…	أتمنى ان كل واحد يمسك جوال حقه يعرف ايش قاعد يشوف او ايش قاعد يكتب…	1	toxic	ar
اللعنة اعتقدت أن هذا التعليق كان ضجيجا عاديا	ظننت أن هذا التعليق هو الضجيج المعتاد	بس اذا كان زنجي لا تزوجه القبائل لعدم تكافوء النسب	بس اذا كان إفريقي لا تزوجه القبائل لعدم تكافوء النسب	1	toxic	ar
الله يلعن امك حكم !!!!!!	احكم !!!!!!	إن أكثر الناس لا يكترثون بما يظن هؤلاء الأغبياء النرجسيون .	إن أكثر الناس لا يبالون بما يظن هؤلاء النرجسيون .	1	toxic	ar
