anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
老外付1％的责任，锅女付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是锅女帮他们买机票，办签证	老外付1％的责任，某些国内女性付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是某些国内女性帮他们买机票，办签证	开始什么样。最开始的早就被他自己删光了吧好一朵白莲	开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人	1	toxic	zh
一眼真，也就母畜能干得出来这种事	一眼真，也就令我不满的女性能干得出来这种事	草，我不是男同，我也觉得恶性，那我是不是和你一样也是男同	哎呀，我不是男同，我也觉得恶性，那我是不是和你一样也是男同	1	toxic	zh
收钱说话的走狗罢了	收钱说话的为了利益协助作恶的人罢了	货拉拉司机无罪判一年，小仙女鲨人未遂判四个月	货拉拉司机无罪判一年，这位行为极端的女性鲨人未遂判四个月	1	toxic	zh
女拳就属于，每天给它一块钱福利，现在感觉少	极端女权主义者就属于，每天给它一块钱福利，现在感觉少	我也歧视默啊，咋滴	我也对黑人有所偏见啊，咋滴	1	toxic	zh
反同方会思考，撑同方不会思考，看看只有撑同方相信p图造谣我有艾，这只会让人觉得基佬都是脑子有毛病	我认为对同性恋感到反感的一方会思考，撑同方不会思考，看看只有撑同方相信p图造谣我有艾，这只会让人觉得某些同性恋有点不明智	其实全球所有国际鬼子虫类及其它们后代虫混精英其实也好不到哪里去它们在全球监狱都有不同案底档案	其实全球所有外国人及其它们后代混血儿精英其实也好不到哪里去它们在全球监狱都有不同案底档案	1	toxic	zh
可别了，正常女的也会恶心女??的，起码我身边受过高等教育的女性都觉得女??傻逼	可别了，正常女的也会对极端女权主义者感到不适的，起码我身边受过高等教育的女性都觉得极端女权主义者不明智	舔狗太多会惯出来这样的	单方面付出的卑微的人太多会惯出来这样的	1	toxic	zh
仙女在世界第一女拳国享有犯罪豁免权，二等男人就别叽叽歪歪了。女拳国怎么可能有公平的法律。	我认为自我感觉过于良好的女性在世界第一极端女权主义国享有犯罪豁免权，二等男人就别叽叽歪歪了。极端女权主义国怎么可能有公平的法律。	把中华城市吧的所有重庆吧友全部说成是我的小号，这个也只有基佬才能达到的级别	把中华城市吧的所有重庆吧友全部说成是我的小号，这个也只有男同性恋才能达到的级别	1	toxic	zh
假的，另外这主播也是个fw	假的，另外这主播也是个失败者	爆菊太可怕了，死变态啊??	爆菊太可怕了，我认为这真是不正常啊??	1	toxic	zh
easy girl懂？无缘无故扣这个帽子？崇媚洋外中国好像很普遍，某些大学一年十几万几十万请连汉字都不认识多少的“高材生”？国内211随便挑几个会比这种人差？	轻浮的女性懂？无缘无故扣这个帽子？崇媚洋外中国好像很普遍，某些大学一年十几万几十万请连汉字都不认识多少的“高材生”？国内211随便挑几个会比这种人差？	那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了	那要知道这些女人男人塑造的，不过是男人怕其他男人变成单方面付出的人罢了	1	toxic	zh
毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的媚黑行为。否则那些狗贼把病都留在中国了	毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了	搞清因果关系，主要问题还是在幕刃这边，打破她们的外包装现出原形就好了，比如把舔G的女神头发P光光，衣服换成男装，口红脂粉全擦掉，再看她们如何卖钱	搞清因果关系，主要问题还是在让我反感的女性这边，打破她们的外包装现出原形就好了，比如把取悦他人的女神头发P光光，衣服换成男装，口红脂粉全擦掉，再看她们如何卖钱	1	toxic	zh
基佬自己心虚	男同性恋自己心虚	你说的也对，默确实是这样，有一个不嫖是弄完不给钱，就不算。你得出这个结论应该是这个行业的吧??	你说的也对，有些让我反感的黑人确实是这样，有一个不嫖是弄完不给钱，就不算。你得出这个结论应该是这个行业的吧??	1	toxic	zh
舔黑的人在增多，舔狗也在增多，国内有些女的快被舔到天上去了	讨好黑人的人在增多，单方面付出的人也在增多，国内有些女的快被讨好到天上去了	凭那句你您不好看，女拳就已经炸了，直接拿出包里的刀开始暴金币了	凭那句你您不好看，极端女权主义者就已经炸了，直接拿出包里的刀开始暴金币了	1	toxic	zh
最后两张肥猪	最后两张是肥胖的人	成天带妹的舔狗能不能死啊	成天带妹的单方面付出的人能不能*啊	1	toxic	zh
那tmd倒是嫁过去啊，在中国生活算怎么回事啊	那你倒是嫁过去啊，在中国生活算怎么回事啊	真的是快要超出我的承受力了，这女的这么恶心人的？	真的是快要超出我的承受力了，这位女性这么让人产生不适的？	1	toxic	zh
选择器喽，那些找泥搁的女人的智商水平，社会责任感和价值观显然不配和正常的国人哺育正常的后代??可惜就是有人爱接盘??	选择器喽，个人认为那些找黑人的女人的智商水平，社会责任感和价值观显然不配和正常的国人哺育正常的后代??可惜就是有人爱与这样的女人继续交往??	长得丑就活该被变态骚扰 这什么逻辑	有人认为长得丑就活该被变态骚扰 这种逻辑是错误的	1	toxic	zh
你说得挺对，但也很废话。你看现在反嘿的哪个有权力？你有权力吗？现在就是真正有权力的还助邹为虐	你说得挺对，但也很废话。你看现在反感黑人的哪个有权力？你有权力吗？现在就是真正有权力的还助邹为虐	外表可以。黑真是太丑	外表可以。黑人真是不符合我个人的审美	1	toxic	zh
但是我们要“理解”基佬，因为它们在现实生活中活得太憋屈了，它们之所以把别人先禁言了又去麻人，就很好的证明了这一点，它们需要发泄，但是又害怕看到那些回击它们的内容，所以只能如此	但是我们要“理解”男同性恋者，因为我觉得他们在现实生活中活得太憋屈了，他们之所以把别人先禁言了又去麻人，就很好的证明了这一点，他们需要发泄，但是又害怕看到那些回击他们的内容，所以只能如此	原文章主要是反外，而且嘛，核心还是反白。让那帮子跪洋的咋活？??	原文章主要是反外，而且嘛，核心还是反白。让那帮子崇拜洋人的人的咋活？??	1	toxic	zh
我以為女拳師討厭腐女，原來這兩種屬性是能兼容的	我以為極端女權主義者討厭喜歡同性題材的女性，原來這兩種屬性是能兼容的	姆蛆好恶心?	这位女性好让人感到不适？	1	toxic	zh
